OID_,ss,year,sample,occupied,region_x,wetland_x,data_set,site,station,latit,longit,mineable,lapr,mclelland,region_y,wetland_y,UID,BUFF_DIST,ORIG_FID,Shape_Leng,Shape_Area
2971,Y:319@27:SE,2017,2,0,unmineable,NA,Y,0,SE,56.327463999999999,-110.940979999999996,0,1,NA,unmineable,NA,Y:319@27:SE-2017,250.000000000000000,10044,1570.796326789999966,196349.540849000011804
2972,Y:372@16:B,2017,3,0,unmineable,NA,Y,0,B,54.532342999999997,-111.146789999999996,0,1,NA,unmineable,NA,Y:372@16:B-2017,250.000000000000000,12079,1570.796326789999966,196349.540849000011804
2973,Y:317@27:CT,2014,2,NA,unmineable,NA,Y,0,CT,56.247909999999997,-110.983649999999997,0,1,NA,unmineable,NA,Y:317@27:CT-2014,250.000000000000000,9668,1570.796326789999966,196349.540849000011804
2974,Y:346@25:SW,2019,1,0,east,NA,Y,0,SW,57.287396999999999,-111.221350000000001,1,1,east,east,McClelland Lake Fen - East,Y:346@25:SW-2019,250.000000000000000,11700,1570.796326789999966,196349.540849000011804
2975,Y:258@15:CT,2018,1,1,unmineable,Grazing Lease 820577,Y,0,CT,55.142409999999998,-111.684410000000000,0,1,NA,unmineable,Grazing Lease 820577,Y:258@15:CT-2018,250.000000000000000,5102,1570.796326789999966,196349.540849000011804
2976,Y:287@22:SW,2016,2,NA,unmineable,NA,Y,0,SW,56.567003000000000,-111.257210000000001,0,1,NA,unmineable,NA,Y:287@22:SW-2016,250.000000000000000,7132,1570.796326789999966,196349.540849000011804
2977,Y:344@25:SW,2014,2,0,east,NA,Y,0,SW,57.362943999999999,-111.103380000000001,1,1,east,east,McClelland Lake Fen - East,Y:344@25:SW-2014,250.000000000000000,11637,1570.796326789999966,196349.540849000011804
2978,Y:331@31:NW,2014,3,NA,unmineable,NA,Y,0,NW,55.918574999999997,-110.554389999999998,0,1,NA,unmineable,NA,Y:331@31:NW-2014,250.000000000000000,10876,1570.796326789999966,196349.540849000011804
2979,Y:216@5:NW,2014,4,NA,unmineable,Southern Cold Lake,Y,0,NW,54.439915999999997,-110.068820000000002,0,1,NA,unmineable,Southern Cold Lake,Y:216@5:NW-2014,250.000000000000000,2951,1570.796326789999966,196349.540849000011804
2980,Y:341@25:SE,2013,3,NA,east,NA,Y,0,SE,57.421712999999997,-111.221720000000005,1,1,east,east,McClelland Lake Fen - East,Y:341@25:SE-2013,250.000000000000000,11190,1570.796326789999966,196349.540849000011804
2981,Y:416@39:D,2013,2,NA,unmineable,NA,Y,0,D,54.942722000000003,-111.772930000000002,0,1,NA,unmineable,NA,Y:416@39:D-2013,250.000000000000000,12994,1570.796326789999966,196349.540849000011804
2982,Y:260@7:NW,2019,1,0,east,NA,Y,0,NW,57.477621999999997,-111.192499999999995,1,1,east,east,McClelland Lake Fen - East,Y:260@7:NW-2019,250.000000000000000,5267,1570.796326789999966,196349.540849000011804
2983,AM:442:SE,2018,2,0,unmineable,NA,AM,442,SE,55.083004000000003,-111.752840000000006,0,1,NA,unmineable,NA,AM:442:SE-2018,250.000000000000000,1889,1570.796326789999966,196349.540849000011804
2984,RS:27:H,2016,2,NA,east,NA,RS,27,H,57.310039000000003,-111.223770000000002,1,1,east,east,McClelland Lake Fen - East,RS:27:H-2016,250.000000000000000,2278,1570.796326789999966,196349.540849000011804
2985,Y:313@27:SE,2014,1,NA,unmineable,NA,Y,0,SE,56.274417000000000,-110.851920000000007,0,1,NA,unmineable,NA,Y:313@27:SE-2014,250.000000000000000,9631,1570.796326789999966,196349.540849000011804
2986,Y:207@1:D,2013,2,NA,unmineable,Marguerite Lake Wetlands,Y,0,D,54.622615000000003,-110.765569999999997,0,1,NA,unmineable,Marguerite Lake Wetlands,Y:207@1:D-2013,250.000000000000000,2694,1570.796326789999966,196349.540849000011804
2987,Y:297@24:SE,2016,1,0,west,NA,Y,0,SE,57.448557999999998,-111.422629999999998,1,1,west,west,McClelland Lake Fen - West,Y:297@24:SE-2016,250.000000000000000,8206,1570.796326789999966,196349.540849000011804
2988,Y:229@8:NE,2018,3,NA,mineable,NA,Y,0,NE,57.590252000000000,-111.441670000000002,1,1,NA,mineable,NA,Y:229@8:NE-2018,250.000000000000000,3621,1570.796326789999966,196349.540849000011804
2989,Y:238@24:B,2015,2,0,west,NA,Y,0,B,57.427700000000002,-111.463489999999993,1,1,west,west,McClelland Lake Fen - West,Y:238@24:B-2015,250.000000000000000,4212,1570.796326789999966,196349.540849000011804
2990,Y:473@55:NW,2018,1,NA,unmineable,NA,Y,0,NW,55.948345000000003,-113.837599999999995,0,1,NA,unmineable,NA,Y:473@55:NW-2018,250.000000000000000,13807,1570.796326789999966,196349.540849000011804
2991,AM:424:SE,2017,3,0,unmineable,NA,AM,424,SE,55.831189999999999,-110.842420000000004,0,1,NA,unmineable,NA,AM:424:SE-2017,250.000000000000000,908,1570.796326789999966,196349.540849000011804
2992,Y:234@24:C,2019,3,NA,west,NA,Y,0,C,57.419252999999998,-111.555289999999999,1,1,west,west,McClelland Lake Fen - West,Y:234@24:C-2019,250.000000000000000,3794,1570.796326789999966,196349.540849000011804
2993,Y:353@24:J,2019,4,NA,west,NA,Y,0,J,57.499955999999997,-111.359849999999994,1,1,west,west,McClelland Lake Fen - West,Y:353@24:J-2019,250.000000000000000,12026,1570.796326789999966,196349.540849000011804
2994,Y:342@25:A,2019,4,0,east,NA,Y,0,A,57.413563000000003,-111.205749999999995,1,1,east,east,McClelland Lake Fen - East,Y:342@25:A-2019,250.000000000000000,11241,1570.796326789999966,196349.540849000011804
2995,Y:308@26:CT,2019,2,NA,unmineable,NA,Y,0,CT,55.612808999999999,-110.804379999999995,0,1,NA,unmineable,NA,Y:308@26:CT-2019,250.000000000000000,9407,1570.796326789999966,196349.540849000011804
2996,Y:399@13:D,2014,4,NA,unmineable,NA,Y,0,D,54.849440000000001,-111.555760000000006,0,1,NA,unmineable,NA,Y:399@13:D-2014,250.000000000000000,12707,1570.796326789999966,196349.540849000011804
2997,Y:207@1:A,2017,4,0,unmineable,Marguerite Lake Wetlands,Y,0,A,54.612744999999997,-110.783670000000001,0,1,NA,unmineable,Marguerite Lake Wetlands,Y:207@1:A-2017,250.000000000000000,2612,1570.796326789999966,196349.540849000011804
2998,Y:229@8:CT,2019,4,NA,mineable,NA,Y,0,CT,57.587440999999998,-111.446500000000000,1,1,NA,mineable,NA,Y:229@8:CT-2019,250.000000000000000,3601,1570.796326789999966,196349.540849000011804
2999,RS:27:B,2019,2,NA,east,NA,RS,27,B,57.293979000000000,-111.255690000000001,1,1,east,east,McClelland Lake Fen - East,RS:27:B-2019,250.000000000000000,2160,1570.796326789999966,196349.540849000011804
3000,Y:288@23:SE,2016,2,NA,east,NA,Y,0,SE,57.312151999999998,-111.352400000000003,1,1,east,east,McClelland Lake Fen - East,Y:288@23:SE-2016,250.000000000000000,7248,1570.796326789999966,196349.540849000011804
3001,AM:424:NE,2014,4,0,unmineable,NA,AM,424,NE,55.836545000000001,-110.842299999999994,0,1,NA,unmineable,NA,AM:424:NE-2014,250.000000000000000,853,1570.796326789999966,196349.540849000011804
3002,Y:342@25:SE,2013,2,NA,east,NA,Y,0,SE,57.402151000000003,-111.199669999999998,1,1,east,east,McClelland Lake Fen - East,Y:342@25:SE-2013,250.000000000000000,11341,1570.796326789999966,196349.540849000011804
3003,AM:426:NE,2013,1,NA,unmineable,NA,AM,426,NE,55.891998000000001,-110.521150000000006,0,1,NA,unmineable,NA,AM:426:NE-2013,250.000000000000000,1133,1570.796326789999966,196349.540849000011804
3004,Y:266@23:C,2013,4,NA,east,NA,Y,0,C,57.370581000000001,-111.295069999999996,1,1,east,east,McClelland Lake Fen - East,Y:266@23:C-2013,250.000000000000000,5796,1570.796326789999966,196349.540849000011804
3005,Y:253@7:NE,2017,4,1,east,NA,Y,0,NE,57.480753999999997,-111.200680000000006,1,1,east,east,McClelland Lake Fen - East,Y:253@7:NE-2017,250.000000000000000,4865,1570.796326789999966,196349.540849000011804
3006,Y:238@24:B,2017,2,0,west,NA,Y,0,B,57.427700000000002,-111.463489999999993,1,1,west,west,McClelland Lake Fen - West,Y:238@24:B-2017,250.000000000000000,4223,1570.796326789999966,196349.540849000011804
3007,Y:274@19:CT,2018,4,NA,unmineable,NA,Y,0,CT,55.736463999999998,-111.110979999999998,0,1,NA,unmineable,NA,Y:274@19:CT-2018,250.000000000000000,6226,1570.796326789999966,196349.540849000011804
3008,Y:229@8:NW,2015,2,NA,mineable,NA,Y,0,NW,57.590026999999999,-111.451819999999998,1,1,NA,mineable,NA,Y:229@8:NW-2015,250.000000000000000,3654,1570.796326789999966,196349.540849000011804
3009,Y:397@37:D,2014,2,NA,unmineable,NA,Y,0,D,55.045915000000001,-112.113709999999998,0,1,NA,unmineable,NA,Y:397@37:D-2014,250.000000000000000,12559,1570.796326789999966,196349.540849000011804
3010,AM:403:CT,2013,3,NA,unmineable,NA,AM,403,CT,54.610992000000003,-110.688580000000002,0,1,NA,unmineable,NA,AM:403:CT-2013,250.000000000000000,151,1570.796326789999966,196349.540849000011804
3011,AM:424:CT,2018,1,0,unmineable,NA,AM,424,CT,55.833784000000001,-110.847020000000001,0,1,NA,unmineable,NA,AM:424:CT-2018,250.000000000000000,818,1570.796326789999966,196349.540849000011804
3012,Y:288@23:NE,2013,2,NA,east,NA,Y,0,NE,57.317568000000001,-111.352490000000003,1,1,east,east,McClelland Lake Fen - East,Y:288@23:NE-2013,250.000000000000000,7169,1570.796326789999966,196349.540849000011804
3013,Y:464@21:D,2013,2,NA,unmineable,Northwest of Janvier,Y,0,D,56.027501999999998,-110.862830000000002,0,1,NA,unmineable,Northwest of Janvier,Y:464@21:D-2013,250.000000000000000,13567,1570.796326789999966,196349.540849000011804
3014,Y:257@15:NE,2019,1,0,unmineable,Grazing Lease 820577,Y,0,NE,55.159984000000001,-111.672700000000006,0,1,NA,unmineable,Grazing Lease 820577,Y:257@15:NE-2019,250.000000000000000,4990,1570.796326789999966,196349.540849000011804
3015,Y:273@19:SE,2015,4,0,unmineable,NA,Y,0,SE,55.723920000000000,-111.108360000000005,0,1,NA,unmineable,NA,Y:273@19:SE-2015,250.000000000000000,6168,1570.796326789999966,196349.540849000011804
3016,Y:350@24:CT,2019,1,NA,west,NA,Y,0,CT,57.434435999999998,-111.477019999999996,1,1,west,west,McClelland Lake Fen - West,Y:350@24:CT-2019,250.000000000000000,11728,1570.796326789999966,196349.540849000011804
3017,Y:298@24:SE,2014,1,0,west,NA,Y,0,SE,57.456083999999997,-111.392579999999995,1,1,west,west,McClelland Lake Fen - West,Y:298@24:SE-2014,250.000000000000000,8353,1570.796326789999966,196349.540849000011804
3018,Y:218@5:CT,2018,4,NA,unmineable,Southern Cold Lake,Y,0,CT,54.438583999999999,-110.110309999999998,0,1,NA,unmineable,Southern Cold Lake,Y:218@5:CT-2018,250.000000000000000,3173,1570.796326789999966,196349.540849000011804
3019,Y:458@50:NW,2019,3,NA,unmineable,NA,Y,0,NW,55.676645000000001,-110.894909999999996,0,1,NA,unmineable,NA,Y:458@50:NW-2019,250.000000000000000,13247,1570.796326789999966,196349.540849000011804
3020,Y:287@22:NE,2018,4,NA,unmineable,NA,Y,0,NE,56.572341000000002,-111.247429999999994,0,1,NA,unmineable,NA,Y:287@22:NE-2018,250.000000000000000,7046,1570.796326789999966,196349.540849000011804
3021,Y:324@25:NE,2015,4,0,east,NA,Y,0,NE,57.436222999999998,-111.184839999999994,1,1,east,east,McClelland Lake Fen - East,Y:324@25:NE-2015,250.000000000000000,10287,1570.796326789999966,196349.540849000011804
3022,AM:426:NE,2018,4,NA,unmineable,NA,AM,426,NE,55.891998000000001,-110.521150000000006,0,1,NA,unmineable,NA,AM:426:NE-2018,250.000000000000000,1144,1570.796326789999966,196349.540849000011804
3023,Y:318@27:CT,2018,4,NA,unmineable,NA,Y,0,CT,56.291603000000002,-110.988249999999994,0,1,NA,unmineable,NA,Y:318@27:CT-2018,250.000000000000000,9807,1570.796326789999966,196349.540849000011804
3024,Y:245@24:G,2013,1,NA,west,NA,Y,0,G,57.467078999999998,-111.392700000000005,1,1,west,west,McClelland Lake Fen - West,Y:245@24:G-2013,250.000000000000000,4646,1570.796326789999966,196349.540849000011804
3025,Y:237@10:NE,2013,1,0,mineable,NA,Y,0,NE,57.655504999999998,-111.221260000000001,1,1,NA,mineable,NA,Y:237@10:NE-2013,250.000000000000000,4063,1570.796326789999966,196349.540849000011804
3026,Y:238@24:B,2017,4,0,west,NA,Y,0,B,57.427700000000002,-111.463489999999993,1,1,west,west,McClelland Lake Fen - West,Y:238@24:B-2017,250.000000000000000,4221,1570.796326789999966,196349.540849000011804
3027,AM:427:NW,2017,1,NA,unmineable,NA,AM,427,NW,56.226754000000000,-110.851879999999994,0,1,NA,unmineable,NA,AM:427:NW-2017,250.000000000000000,1312,1570.796326789999966,196349.540849000011804
3028,Y:330@31:SW,2013,3,0,unmineable,NA,Y,0,SW,55.912016999999999,-110.630740000000003,0,1,NA,unmineable,NA,Y:330@31:SW-2013,250.000000000000000,10783,1570.796326789999966,196349.540849000011804
3029,Y:323@25:SW,2015,4,0,east,NA,Y,0,SW,57.438079999999999,-111.209450000000004,1,1,east,east,McClelland Lake Fen - East,Y:323@25:SW-2015,250.000000000000000,10225,1570.796326789999966,196349.540849000011804
3030,Y:330@31:NW,2015,4,0,unmineable,NA,Y,0,NW,55.917408000000002,-110.630690000000001,0,1,NA,unmineable,NA,Y:330@31:NW-2015,250.000000000000000,10743,1570.796326789999966,196349.540849000011804
3031,Y:245@24:H,2013,1,NA,west,NA,Y,0,H,57.453673000000002,-111.388090000000005,1,1,west,west,McClelland Lake Fen - West,Y:245@24:H-2013,250.000000000000000,4660,1570.796326789999966,196349.540849000011804
3032,Y:308@26:SW,2019,3,NA,unmineable,NA,Y,0,SW,55.610255000000002,-110.808840000000004,0,1,NA,unmineable,NA,Y:308@26:SW-2019,250.000000000000000,9494,1570.796326789999966,196349.540849000011804
3033,Y:299@24:SE,2018,1,0,west,NA,Y,0,SE,57.474324000000003,-111.397009999999995,1,1,west,west,McClelland Lake Fen - West,Y:299@24:SE-2018,250.000000000000000,8491,1570.796326789999966,196349.540849000011804
3034,Y:277@20:NE,2019,1,NA,unmineable,NA,Y,0,NE,55.727373000000000,-110.969250000000002,0,1,NA,unmineable,NA,Y:277@20:NE-2019,250.000000000000000,6525,1570.796326789999966,196349.540849000011804
3035,Y:224@7:NE,2013,2,0,west,NA,Y,0,NE,57.524951000000001,-111.309700000000007,1,1,west,west,McClelland Lake Fen - West,Y:224@7:NE-2013,250.000000000000000,3474,1570.796326789999966,196349.540849000011804
3036,AM:425:SE,2015,4,0,unmineable,NA,AM,425,SE,55.926074000000000,-111.142380000000003,0,1,NA,unmineable,NA,AM:425:SE-2015,250.000000000000000,1059,1570.796326789999966,196349.540849000011804
3037,Y:467@53:C,2013,4,NA,unmineable,NA,Y,0,C,56.028835999999998,-113.321979999999996,0,1,NA,unmineable,NA,Y:467@53:C-2013,250.000000000000000,13683,1570.796326789999966,196349.540849000011804
3038,Y:467@53:E,2017,1,0,unmineable,NA,Y,0,E,56.028643000000002,-113.328869999999995,0,1,NA,unmineable,NA,Y:467@53:E-2017,250.000000000000000,13746,1570.796326789999966,196349.540849000011804
3039,Y:295@24:CT,2014,2,0,west,NA,Y,0,CT,57.434125000000002,-111.500649999999993,1,1,west,west,McClelland Lake Fen - West,Y:295@24:CT-2014,250.000000000000000,7858,1570.796326789999966,196349.540849000011804
3040,Y:329@30:NE,2018,2,NA,unmineable,NA,Y,0,NE,55.863523000000001,-110.681659999999994,0,1,NA,unmineable,NA,Y:329@30:NE-2018,250.000000000000000,10567,1570.796326789999966,196349.540849000011804
3041,AM:425:CT,2017,3,0,unmineable,NA,AM,425,CT,55.928620000000002,-111.147189999999995,0,1,NA,unmineable,NA,AM:425:CT-2017,250.000000000000000,957,1570.796326789999966,196349.540849000011804
3042,Y:397@37:C,2016,3,0,unmineable,NA,Y,0,C,55.036344000000000,-112.113730000000004,0,1,NA,unmineable,NA,Y:397@37:C-2016,250.000000000000000,12518,1570.796326789999966,196349.540849000011804
3043,Y:372@16:A,2018,3,NA,unmineable,NA,Y,0,A,54.530624000000003,-111.133949999999999,0,1,NA,unmineable,NA,Y:372@16:A-2018,250.000000000000000,12057,1570.796326789999966,196349.540849000011804
3044,Y:381@19:NW,2015,3,0,unmineable,Northwest of Janvier,Y,0,NW,56.014910000000000,-110.837130000000002,0,1,NA,unmineable,Northwest of Janvier,Y:381@19:NW-2015,250.000000000000000,12256,1570.796326789999966,196349.540849000011804
3045,Y:323@25:NW,2018,4,0,east,NA,Y,0,NW,57.440897999999997,-111.205619999999996,1,1,east,east,McClelland Lake Fen - East,Y:323@25:NW-2018,250.000000000000000,10179,1570.796326789999966,196349.540849000011804
3046,Y:281@21:SW,2018,4,NA,unmineable,Northwest of Janvier,Y,0,SW,56.005833000000003,-110.822620000000001,0,1,NA,unmineable,Northwest of Janvier,Y:281@21:SW-2018,250.000000000000000,6893,1570.796326789999966,196349.540849000011804
3047,Y:297@24:CT,2016,1,0,west,NA,Y,0,CT,57.451236000000002,-111.427660000000003,1,1,west,west,McClelland Lake Fen - West,Y:297@24:CT-2016,250.000000000000000,8142,1570.796326789999966,196349.540849000011804
3048,Y:273@19:SW,2018,2,NA,unmineable,NA,Y,0,SW,55.723024000000002,-111.118409999999997,0,1,NA,unmineable,NA,Y:273@19:SW-2018,250.000000000000000,6200,1570.796326789999966,196349.540849000011804
3049,AM:441:SW,2019,3,NA,unmineable,NA,AM,441,SW,55.156740999999997,-111.773910000000001,0,1,NA,unmineable,NA,AM:441:SW-2019,250.000000000000000,1782,1570.796326789999966,196349.540849000011804
3050,Y:291@23:NW,2015,4,NA,east,NA,Y,0,NW,57.344478000000002,-111.327340000000007,1,1,east,east,McClelland Lake Fen - East,Y:291@23:NW-2015,250.000000000000000,7484,1570.796326789999966,196349.540849000011804
3051,Y:328@30:CT,2017,4,0,unmineable,NA,Y,0,CT,55.865935000000000,-110.716629999999995,0,1,NA,unmineable,NA,Y:328@30:CT-2017,250.000000000000000,10398,1570.796326789999966,196349.540849000011804
3052,Y:372@16:A,2018,1,NA,unmineable,NA,Y,0,A,54.530624000000003,-111.133949999999999,0,1,NA,unmineable,NA,Y:372@16:A-2018,250.000000000000000,12047,1570.796326789999966,196349.540849000011804
3053,Y:207@1:A,2018,4,NA,unmineable,Marguerite Lake Wetlands,Y,0,A,54.612744999999997,-110.783670000000001,0,1,NA,unmineable,Marguerite Lake Wetlands,Y:207@1:A-2018,250.000000000000000,2614,1570.796326789999966,196349.540849000011804
3054,Y:299@24:SE,2016,3,NA,west,NA,Y,0,SE,57.474324000000003,-111.397009999999995,1,1,west,west,McClelland Lake Fen - West,Y:299@24:SE-2016,250.000000000000000,8484,1570.796326789999966,196349.540849000011804
3055,Y:201@1:NW,2015,1,0,unmineable,Marguerite Lake Wetlands,Y,0,NW,54.643456999999998,-110.723510000000005,0,1,NA,unmineable,Marguerite Lake Wetlands,Y:201@1:NW-2015,250.000000000000000,2566,1570.796326789999966,196349.540849000011804
3056,AM:420:NW,2015,4,0,unmineable,NA,AM,420,NW,55.739109999999997,-111.235479999999995,0,1,NA,unmineable,NA,AM:420:NW-2015,250.000000000000000,576,1570.796326789999966,196349.540849000011804
3057,Y:216@5:SW,2017,3,0,unmineable,Southern Cold Lake,Y,0,SW,54.436039999999998,-110.070869999999999,0,1,NA,unmineable,Southern Cold Lake,Y:216@5:SW-2017,250.000000000000000,3017,1570.796326789999966,196349.540849000011804
3058,AM:433:NW,2016,4,NA,unmineable,NA,AM,433,NW,56.210054000000000,-110.743669999999995,0,1,NA,unmineable,NA,AM:433:NW-2016,250.000000000000000,1589,1570.796326789999966,196349.540849000011804
3059,Y:330@31:SE,2019,1,NA,unmineable,NA,Y,0,SE,55.911983999999997,-110.621359999999996,0,1,NA,unmineable,NA,Y:330@31:SE-2019,250.000000000000000,10774,1570.796326789999966,196349.540849000011804
3060,Y:263@7:NE,2019,3,0,east,NA,Y,0,NE,57.456752999999999,-111.215940000000003,1,1,east,east,McClelland Lake Fen - East,Y:263@7:NE-2019,250.000000000000000,5593,1570.796326789999966,196349.540849000011804
3061,Y:295@24:SE,2014,3,0,west,NA,Y,0,SE,57.431449999999998,-111.495609999999999,1,1,west,west,McClelland Lake Fen - West,Y:295@24:SE-2014,250.000000000000000,7939,1570.796326789999966,196349.540849000011804
3062,Y:239@24:B,2014,1,NA,west,NA,Y,0,B,57.442369999999997,-111.468190000000007,1,1,west,west,McClelland Lake Fen - West,Y:239@24:B-2014,250.000000000000000,4274,1570.796326789999966,196349.540849000011804
3063,Y:216@5:SW,2018,3,NA,unmineable,Southern Cold Lake,Y,0,SW,54.436039999999998,-110.070869999999999,0,1,NA,unmineable,Southern Cold Lake,Y:216@5:SW-2018,250.000000000000000,3008,1570.796326789999966,196349.540849000011804
3064,Y:282@23:B,2015,3,0,east,NA,Y,0,B,57.352460000000001,-111.254999999999995,1,1,east,east,McClelland Lake Fen - East,Y:282@23:B-2015,250.000000000000000,6950,1570.796326789999966,196349.540849000011804
3065,Y:274@19:SW,2013,1,0,unmineable,NA,Y,0,SW,55.734636000000002,-111.116240000000005,0,1,NA,unmineable,NA,Y:274@19:SW-2013,250.000000000000000,6328,1570.796326789999966,196349.540849000011804
3066,Y:277@20:CT,2016,4,NA,unmineable,NA,Y,0,CT,55.724677999999997,-110.974029999999999,0,1,NA,unmineable,NA,Y:277@20:CT-2016,250.000000000000000,6501,1570.796326789999966,196349.540849000011804
3067,Y:463@50:B,2013,3,NA,unmineable,NA,Y,0,B,55.698391000000001,-110.896490000000000,0,1,NA,unmineable,NA,Y:463@50:B-2013,250.000000000000000,13376,1570.796326789999966,196349.540849000011804
3068,AM:426:SW,2019,2,NA,unmineable,NA,AM,426,SW,55.887132999999999,-110.531729999999996,0,1,NA,unmineable,NA,AM:426:SW-2019,250.000000000000000,1214,1570.796326789999966,196349.540849000011804
