"SDD","WTStation","Station","x2013","x2014","x2015","x2016","x2017","x2018","x2019","NYears"
"Y-23-266-A-N-40","Y:266@23:A","Y-23-266-A",NA,NA,0,NA,NA,0,0,3
"Y-23-266-A-N-50","Y:266@23:A","Y-23-266-A",NA,NA,7,NA,NA,0,0,3
"Y-23-266-A-S-10","Y:266@23:A","Y-23-266-A",NA,NA,3,NA,NA,0,0,3
"Y-23-266-A-S-20","Y:266@23:A","Y-23-266-A",NA,NA,7,NA,NA,0,0,3
"Y-23-266-A-S-30","Y:266@23:A","Y-23-266-A",NA,NA,10,NA,NA,0,0,3
"Y-23-266-A-S-40","Y:266@23:A","Y-23-266-A",NA,NA,5,NA,NA,0,0,3
"Y-23-266-A-S-50","Y:266@23:A","Y-23-266-A",NA,NA,3,NA,NA,0,0,3
"Y-23-266-A-W-10","Y:266@23:A","Y-23-266-A",NA,NA,6,NA,NA,0,0,3
"Y-23-266-A-W-20","Y:266@23:A","Y-23-266-A",NA,NA,6,NA,NA,0,0,3
"Y-23-266-A-W-30","Y:266@23:A","Y-23-266-A",NA,NA,2,NA,NA,0,0,3
"Y-23-266-A-W-40","Y:266@23:A","Y-23-266-A",NA,NA,0,NA,NA,0,0,3
"Y-23-266-A-W-50","Y:266@23:A","Y-23-266-A",NA,NA,0,NA,NA,0,0,3
"Y-23-266-B-C-0","Y:266@23:B","Y-23-266-B",NA,NA,4,NA,NA,NA,0,2
"Y-23-266-B-E-10","Y:266@23:B","Y-23-266-B",NA,NA,6,NA,NA,0,0,3
"Y-23-266-B-E-20","Y:266@23:B","Y-23-266-B",NA,NA,13,NA,NA,0,2,3
"Y-23-266-B-E-30","Y:266@23:B","Y-23-266-B",NA,NA,7,NA,NA,0,0,3
"Y-23-266-B-E-40","Y:266@23:B","Y-23-266-B",NA,NA,2,NA,NA,0,0,3
"Y-23-266-B-E-50","Y:266@23:B","Y-23-266-B",NA,NA,6,NA,NA,0,0,3
"Y-23-266-B-N-10","Y:266@23:B","Y-23-266-B",NA,NA,2,NA,NA,0,0,3
"Y-23-266-B-N-20","Y:266@23:B","Y-23-266-B",NA,NA,6,NA,NA,0,0,3
"Y-23-266-B-N-30","Y:266@23:B","Y-23-266-B",NA,NA,9,NA,NA,0,0,3
"Y-23-266-B-N-40","Y:266@23:B","Y-23-266-B",NA,NA,5,NA,NA,0,0,3
"Y-23-266-B-N-50","Y:266@23:B","Y-23-266-B",NA,NA,0,NA,NA,0,0,3
"Y-23-266-B-S-10","Y:266@23:B","Y-23-266-B",NA,NA,0,NA,NA,0,0,3
"Y-23-266-B-S-20","Y:266@23:B","Y-23-266-B",NA,NA,7,NA,NA,0,0,3
"Y-23-266-B-S-30","Y:266@23:B","Y-23-266-B",NA,NA,2,NA,NA,0,0,3
"Y-23-266-B-S-40","Y:266@23:B","Y-23-266-B",NA,NA,0,NA,NA,0,0,3
"Y-23-266-B-S-50","Y:266@23:B","Y-23-266-B",NA,NA,0,NA,NA,0,0,3
"Y-23-266-B-W-10","Y:266@23:B","Y-23-266-B",NA,NA,0,NA,NA,0,0,3
"Y-23-266-B-W-20","Y:266@23:B","Y-23-266-B",NA,NA,0,NA,NA,0,0,3
"Y-23-266-B-W-30","Y:266@23:B","Y-23-266-B",NA,NA,0,NA,NA,0,0,3
"Y-23-266-B-W-40","Y:266@23:B","Y-23-266-B",NA,NA,0,NA,NA,0,0,3
"Y-23-266-B-W-50","Y:266@23:B","Y-23-266-B",NA,NA,0,NA,NA,0,0,3
"Y-23-266-C-C-0","Y:266@23:C","Y-23-266-C",NA,NA,1,NA,NA,NA,0,2
"Y-23-266-C-E-10","Y:266@23:C","Y-23-266-C",NA,NA,8,NA,NA,0,0,3
"Y-23-266-C-E-20","Y:266@23:C","Y-23-266-C",NA,NA,0,NA,NA,0,0,3
"Y-23-266-C-E-30","Y:266@23:C","Y-23-266-C",NA,NA,6,NA,NA,0,0,3
"Y-23-266-C-E-40","Y:266@23:C","Y-23-266-C",NA,NA,0,NA,NA,0,0,3
"Y-23-266-C-E-50","Y:266@23:C","Y-23-266-C",NA,NA,2,NA,NA,0,0,3
"Y-23-266-C-N-10","Y:266@23:C","Y-23-266-C",NA,NA,2,NA,NA,0,0,3
"Y-23-266-C-N-20","Y:266@23:C","Y-23-266-C",NA,NA,3,NA,NA,0,0,3
"Y-23-266-C-N-30","Y:266@23:C","Y-23-266-C",NA,NA,5,NA,NA,0,6,3
"Y-23-266-C-N-40","Y:266@23:C","Y-23-266-C",NA,NA,5,NA,NA,0,0,3
"Y-23-266-C-N-50","Y:266@23:C","Y-23-266-C",NA,NA,0,NA,NA,0,0,3
"Y-23-266-C-S-10","Y:266@23:C","Y-23-266-C",NA,NA,5,NA,NA,0,0,3
"Y-23-266-C-S-20","Y:266@23:C","Y-23-266-C",NA,NA,0,NA,NA,0,0,3
"Y-23-266-C-S-30","Y:266@23:C","Y-23-266-C",NA,NA,0,NA,NA,0,0,3
"Y-23-266-C-S-40","Y:266@23:C","Y-23-266-C",NA,NA,0,NA,NA,0,0,3
"Y-23-266-C-S-50","Y:266@23:C","Y-23-266-C",NA,NA,0,NA,NA,0,0,3
"Y-23-266-C-W-10","Y:266@23:C","Y-23-266-C",NA,NA,1,NA,NA,0,6,3
"Y-23-266-C-W-20","Y:266@23:C","Y-23-266-C",NA,NA,0,NA,NA,0,0,3
"Y-23-266-C-W-30","Y:266@23:C","Y-23-266-C",NA,NA,0,NA,NA,0,2,3
"Y-23-266-C-W-40","Y:266@23:C","Y-23-266-C",NA,NA,5,NA,NA,0,0,3
"Y-23-266-C-W-50","Y:266@23:C","Y-23-266-C",NA,NA,0,NA,NA,0,0,3
"Y-23-266-D-C-0","Y:266@23:D","Y-23-266-D",NA,NA,0,NA,NA,NA,0,2
"Y-23-266-D-E-10","Y:266@23:D","Y-23-266-D",NA,NA,0,NA,NA,0,0,3
"Y-23-266-D-E-20","Y:266@23:D","Y-23-266-D",NA,NA,8,NA,NA,0,0,3
"Y-23-266-D-E-30","Y:266@23:D","Y-23-266-D",NA,NA,13,NA,NA,1,1,3
"Y-23-266-D-E-40","Y:266@23:D","Y-23-266-D",NA,NA,0,NA,NA,0,0,3
"Y-23-266-D-E-50","Y:266@23:D","Y-23-266-D",NA,NA,0,NA,NA,0,0,3
"Y-23-266-D-N-10","Y:266@23:D","Y-23-266-D",NA,NA,0,NA,NA,1,0,3
"Y-23-266-D-N-20","Y:266@23:D","Y-23-266-D",NA,NA,3,NA,NA,2,0,3
"Y-23-266-D-N-30","Y:266@23:D","Y-23-266-D",NA,NA,0,NA,NA,1,0,3
"Y-23-266-D-N-40","Y:266@23:D","Y-23-266-D",NA,NA,8,NA,NA,1,0,3
"Y-23-266-D-N-50","Y:266@23:D","Y-23-266-D",NA,NA,0,NA,NA,2,0,3
"Y-23-266-D-S-10","Y:266@23:D","Y-23-266-D",NA,NA,0,NA,NA,0,0,3
"Y-23-266-D-S-20","Y:266@23:D","Y-23-266-D",NA,NA,0,NA,NA,0,0,3
"Y-23-266-D-S-30","Y:266@23:D","Y-23-266-D",NA,NA,0,NA,NA,0,0,3
"Y-23-266-D-S-40","Y:266@23:D","Y-23-266-D",NA,NA,0,NA,NA,0,0,3
"Y-23-266-D-S-50","Y:266@23:D","Y-23-266-D",NA,NA,3,NA,NA,1,0,3
"Y-23-266-D-W-10","Y:266@23:D","Y-23-266-D",NA,NA,0,NA,NA,1,0,3
"Y-23-266-D-W-20","Y:266@23:D","Y-23-266-D",NA,NA,0,NA,NA,1,0,3
"Y-23-266-D-W-30","Y:266@23:D","Y-23-266-D",NA,NA,3,NA,NA,2,0,3
"Y-23-266-D-W-40","Y:266@23:D","Y-23-266-D",NA,NA,0,NA,NA,0,0,3
"Y-23-266-D-W-50","Y:266@23:D","Y-23-266-D",NA,NA,0,NA,NA,0,0,3
"Y-23-267-A-C-0","Y:267@23:A","Y-23-267-A",NA,NA,14,NA,NA,NA,0,2
"Y-23-267-A-E-10","Y:267@23:A","Y-23-267-A",NA,NA,10,NA,NA,15,0,3
"Y-23-267-A-E-20","Y:267@23:A","Y-23-267-A",NA,NA,4,NA,NA,0,0.75,3
"Y-23-267-A-E-30","Y:267@23:A","Y-23-267-A",NA,NA,0,NA,NA,0,0,3
"Y-23-267-A-E-40","Y:267@23:A","Y-23-267-A",NA,NA,0,NA,NA,0,0,3
"Y-23-267-A-E-50","Y:267@23:A","Y-23-267-A",NA,NA,6,NA,NA,0,0,3
"Y-23-267-A-N-10","Y:267@23:A","Y-23-267-A",NA,NA,0,NA,NA,20,0,3
"Y-23-267-A-N-20","Y:267@23:A","Y-23-267-A",NA,NA,0,NA,NA,0,0,3
"Y-23-267-A-N-30","Y:267@23:A","Y-23-267-A",NA,NA,0,NA,NA,2,0,3
"Y-23-267-A-N-40","Y:267@23:A","Y-23-267-A",NA,NA,0,NA,NA,0,0,3
"Y-23-267-A-N-50","Y:267@23:A","Y-23-267-A",NA,NA,1,NA,NA,18,0,3
"Y-23-267-A-S-10","Y:267@23:A","Y-23-267-A",NA,NA,0,NA,NA,0,0,3
"Y-23-267-A-S-20","Y:267@23:A","Y-23-267-A",NA,NA,0,NA,NA,0,0,3
"Y-23-267-A-S-30","Y:267@23:A","Y-23-267-A",NA,NA,0,NA,NA,0,0,3
"Y-23-267-A-S-40","Y:267@23:A","Y-23-267-A",NA,NA,0,NA,NA,0,0,3
"Y-23-267-A-S-50","Y:267@23:A","Y-23-267-A",NA,NA,0,NA,NA,0,0,3
"Y-23-267-A-W-10","Y:267@23:A","Y-23-267-A",NA,NA,8,NA,NA,0,0,3
"Y-23-267-A-W-20","Y:267@23:A","Y-23-267-A",NA,NA,0,NA,NA,0,0,3
"Y-23-267-A-W-30","Y:267@23:A","Y-23-267-A",NA,NA,0,NA,NA,3,0,3
"Y-23-267-A-W-40","Y:267@23:A","Y-23-267-A",NA,NA,3,NA,NA,1,0,3
"Y-23-267-A-W-50","Y:267@23:A","Y-23-267-A",NA,NA,0,NA,NA,0,0,3
"Y-23-267-B-C-0","Y:267@23:B","Y-23-267-B",NA,NA,5,NA,NA,NA,0,2
"Y-23-267-B-E-10","Y:267@23:B","Y-23-267-B",NA,NA,2,NA,NA,0,0,3
"Y-23-267-B-E-20","Y:267@23:B","Y-23-267-B",NA,NA,0,NA,NA,0,0,3
"Y-23-267-B-E-30","Y:267@23:B","Y-23-267-B",NA,NA,0,NA,NA,0,0,3
"Y-23-267-B-E-40","Y:267@23:B","Y-23-267-B",NA,NA,0,NA,NA,0,0,3
"Y-23-267-B-E-50","Y:267@23:B","Y-23-267-B",NA,NA,0,NA,NA,0,0,3
"Y-23-267-B-N-10","Y:267@23:B","Y-23-267-B",NA,NA,0,NA,NA,0,0,3
"Y-23-267-B-N-20","Y:267@23:B","Y-23-267-B",NA,NA,0,NA,NA,0,0,3
"Y-23-267-B-N-30","Y:267@23:B","Y-23-267-B",NA,NA,0,NA,NA,0,0,3
"Y-23-267-B-N-40","Y:267@23:B","Y-23-267-B",NA,NA,0,NA,NA,0,0,3
"Y-23-267-B-N-50","Y:267@23:B","Y-23-267-B",NA,NA,0,NA,NA,0,0,3
"Y-23-267-B-S-10","Y:267@23:B","Y-23-267-B",NA,NA,0,NA,NA,0,0,3
"Y-23-267-B-S-20","Y:267@23:B","Y-23-267-B",NA,NA,0,NA,NA,0,0,3
"Y-23-267-B-S-30","Y:267@23:B","Y-23-267-B",NA,NA,0,NA,NA,0,0,3
"Y-23-267-B-S-40","Y:267@23:B","Y-23-267-B",NA,NA,0,NA,NA,0,0,3
"Y-23-267-B-S-50","Y:267@23:B","Y-23-267-B",NA,NA,0,NA,NA,0,0,3
"Y-23-267-B-W-10","Y:267@23:B","Y-23-267-B",NA,NA,3,NA,NA,0,0,3
"Y-23-267-B-W-20","Y:267@23:B","Y-23-267-B",NA,NA,0,NA,NA,0,0,3
"Y-23-267-B-W-30","Y:267@23:B","Y-23-267-B",NA,NA,2,NA,NA,0,0,3
"Y-23-267-B-W-40","Y:267@23:B","Y-23-267-B",NA,NA,0,NA,NA,0,0,3
"Y-23-267-B-W-50","Y:267@23:B","Y-23-267-B",NA,NA,0,NA,NA,0,0,3
"Y-23-267-C-C-0","Y:267@23:C","Y-23-267-C",NA,NA,10,NA,NA,NA,0,2
"Y-23-267-C-E-10","Y:267@23:C","Y-23-267-C",NA,NA,5,NA,NA,0,3,3
"Y-23-267-C-E-20","Y:267@23:C","Y-23-267-C",NA,NA,5,NA,NA,0,1,3
"Y-23-267-C-E-30","Y:267@23:C","Y-23-267-C",NA,NA,0,NA,NA,0,0,3
"Y-23-267-C-E-40","Y:267@23:C","Y-23-267-C",NA,NA,0,NA,NA,20,0,3
"Y-23-267-C-E-50","Y:267@23:C","Y-23-267-C",NA,NA,0,NA,NA,0,0,3
"Y-23-267-C-N-10","Y:267@23:C","Y-23-267-C",NA,NA,7,NA,NA,5,0,3
"Y-23-267-C-N-20","Y:267@23:C","Y-23-267-C",NA,NA,4,NA,NA,10,0,3
"Y-23-267-C-N-30","Y:267@23:C","Y-23-267-C",NA,NA,2,NA,NA,11,0,3
"Y-23-267-C-N-40","Y:267@23:C","Y-23-267-C",NA,NA,0,NA,NA,0,0,3
"Y-23-267-C-N-50","Y:267@23:C","Y-23-267-C",NA,NA,0,NA,NA,0,0.75,3
"Y-23-267-C-S-10","Y:267@23:C","Y-23-267-C",NA,NA,7,NA,NA,0,0,3
"Y-23-267-C-S-20","Y:267@23:C","Y-23-267-C",NA,NA,9,NA,NA,8,0,3
"Y-23-267-C-S-30","Y:267@23:C","Y-23-267-C",NA,NA,0,NA,NA,1,0,3
"Y-23-267-C-S-40","Y:267@23:C","Y-23-267-C",NA,NA,0,NA,NA,0,0,3
"Y-23-267-C-S-50","Y:267@23:C","Y-23-267-C",NA,NA,0,NA,NA,2,0,3
"Y-23-267-C-W-10","Y:267@23:C","Y-23-267-C",NA,NA,15,NA,NA,0,0,3
"Y-23-267-C-W-20","Y:267@23:C","Y-23-267-C",NA,NA,7,NA,NA,0,0,3
"Y-23-267-C-W-30","Y:267@23:C","Y-23-267-C",NA,NA,3,NA,NA,2,0,3
"Y-23-267-C-W-40","Y:267@23:C","Y-23-267-C",NA,NA,2,NA,NA,3,0,3
"Y-23-267-C-W-50","Y:267@23:C","Y-23-267-C",NA,NA,0,NA,NA,0,0,3
"Y-23-267-D-C-0","Y:267@23:D","Y-23-267-D",NA,NA,5,NA,NA,NA,0,2
"Y-23-267-D-E-10","Y:267@23:D","Y-23-267-D",NA,NA,4,NA,NA,1,0,3
"Y-23-267-D-E-20","Y:267@23:D","Y-23-267-D",NA,NA,7,NA,NA,1,0,3
"Y-23-267-D-E-30","Y:267@23:D","Y-23-267-D",NA,NA,5,NA,NA,1,0,3
"Y-23-267-D-E-40","Y:267@23:D","Y-23-267-D",NA,NA,5,NA,NA,1,0,3
"Y-23-267-D-E-50","Y:267@23:D","Y-23-267-D",NA,NA,0,NA,NA,1,0,3
"Y-23-267-D-N-10","Y:267@23:D","Y-23-267-D",NA,NA,0,NA,NA,10,0,3
"Y-23-267-D-N-20","Y:267@23:D","Y-23-267-D",NA,NA,0,NA,NA,1,0,3
"Y-23-267-D-N-30","Y:267@23:D","Y-23-267-D",NA,NA,0,NA,NA,1,0,3
"Y-23-267-D-N-40","Y:267@23:D","Y-23-267-D",NA,NA,0,NA,NA,2,0,3
"Y-23-267-D-N-50","Y:267@23:D","Y-23-267-D",NA,NA,0,NA,NA,0,0,3
"Y-23-267-D-S-10","Y:267@23:D","Y-23-267-D",NA,NA,5,NA,NA,8,0,3
"Y-23-267-D-S-20","Y:267@23:D","Y-23-267-D",NA,NA,2,NA,NA,3,0,3
"Y-23-267-D-S-30","Y:267@23:D","Y-23-267-D",NA,NA,0,NA,NA,1,0,3
"Y-23-267-D-S-40","Y:267@23:D","Y-23-267-D",NA,NA,0,NA,NA,0,0,3
"Y-23-267-D-S-50","Y:267@23:D","Y-23-267-D",NA,NA,0,NA,NA,0,0,3
"Y-23-267-D-W-10","Y:267@23:D","Y-23-267-D",NA,NA,0,NA,NA,5,0,3
"Y-23-267-D-W-20","Y:267@23:D","Y-23-267-D",NA,NA,0,NA,NA,0,0,3
"Y-23-267-D-W-30","Y:267@23:D","Y-23-267-D",NA,NA,0,NA,NA,1,0,3
"Y-23-267-D-W-40","Y:267@23:D","Y-23-267-D",NA,NA,0,NA,NA,0,0,3
"Y-23-267-D-W-50","Y:267@23:D","Y-23-267-D",NA,NA,0,NA,NA,1,0,3
"Y-23-268-A-C-0","Y:268@23:A","Y-23-268-A",NA,NA,0,NA,NA,NA,0,2
"Y-23-268-A-E-10","Y:268@23:A","Y-23-268-A",NA,NA,0,NA,NA,0,0,3
"Y-23-268-A-E-20","Y:268@23:A","Y-23-268-A",NA,NA,0,NA,NA,0,0,3
"Y-23-268-A-E-30","Y:268@23:A","Y-23-268-A",NA,NA,0,NA,NA,0,0,3
"Y-23-268-A-E-40","Y:268@23:A","Y-23-268-A",NA,NA,0,NA,NA,0,0,3
"Y-23-268-A-E-50","Y:268@23:A","Y-23-268-A",NA,NA,0,NA,NA,0,0,3
"Y-23-268-A-N-10","Y:268@23:A","Y-23-268-A",NA,NA,0,NA,NA,0,0,3
"Y-23-268-A-N-20","Y:268@23:A","Y-23-268-A",NA,NA,0,NA,NA,0,0,3
"Y-23-268-A-N-30","Y:268@23:A","Y-23-268-A",NA,NA,0,NA,NA,0,0,3
"Y-23-268-A-N-40","Y:268@23:A","Y-23-268-A",NA,NA,2,NA,NA,0,0,3
"Y-23-268-A-N-50","Y:268@23:A","Y-23-268-A",NA,NA,2,NA,NA,0,0,3
"Y-23-268-A-S-10","Y:268@23:A","Y-23-268-A",NA,NA,0,NA,NA,0,0,3
"Y-23-268-A-S-20","Y:268@23:A","Y-23-268-A",NA,NA,0,NA,NA,0,0,3
"Y-23-268-A-S-30","Y:268@23:A","Y-23-268-A",NA,NA,0,NA,NA,0,0,3
"Y-23-268-A-S-40","Y:268@23:A","Y-23-268-A",NA,NA,1,NA,NA,0,0,3
"Y-23-268-A-S-50","Y:268@23:A","Y-23-268-A",NA,NA,3,NA,NA,0,0,3
"Y-23-268-A-W-10","Y:268@23:A","Y-23-268-A",NA,NA,0,NA,NA,0,0,3
"Y-23-268-A-W-20","Y:268@23:A","Y-23-268-A",NA,NA,0,NA,NA,0,0,3
"Y-23-268-A-W-30","Y:268@23:A","Y-23-268-A",NA,NA,0,NA,NA,0,0,3
"Y-23-268-A-W-40","Y:268@23:A","Y-23-268-A",NA,NA,0,NA,NA,0,0,3
"Y-23-268-A-W-50","Y:268@23:A","Y-23-268-A",NA,NA,0,NA,NA,0,0,3
"Y-23-268-B-C-0","Y:268@23:B","Y-23-268-B",NA,NA,0,NA,NA,NA,0,2
"Y-23-268-B-E-10","Y:268@23:B","Y-23-268-B",NA,NA,0,NA,NA,0,0,3
"Y-23-268-B-E-20","Y:268@23:B","Y-23-268-B",NA,NA,0,NA,NA,0,0,3
"Y-23-268-B-E-30","Y:268@23:B","Y-23-268-B",NA,NA,1,NA,NA,0,0,3
"Y-23-268-B-E-40","Y:268@23:B","Y-23-268-B",NA,NA,0,NA,NA,0,0,3
"Y-23-268-B-E-50","Y:268@23:B","Y-23-268-B",NA,NA,0,NA,NA,0,0,3
"Y-23-268-B-N-10","Y:268@23:B","Y-23-268-B",NA,NA,0,NA,NA,0,0,3
"Y-23-268-B-N-20","Y:268@23:B","Y-23-268-B",NA,NA,0,NA,NA,0,0,3
"Y-23-268-B-N-30","Y:268@23:B","Y-23-268-B",NA,NA,0,NA,NA,0,0,3
"Y-23-268-B-N-40","Y:268@23:B","Y-23-268-B",NA,NA,0,NA,NA,0,0,3
"Y-23-268-B-N-50","Y:268@23:B","Y-23-268-B",NA,NA,0,NA,NA,0,0,3
"Y-23-268-B-S-10","Y:268@23:B","Y-23-268-B",NA,NA,0,NA,NA,0,0,3
"Y-23-268-B-S-20","Y:268@23:B","Y-23-268-B",NA,NA,0,NA,NA,0,0,3
"Y-23-268-B-S-30","Y:268@23:B","Y-23-268-B",NA,NA,0,NA,NA,0,0,3
"Y-23-268-B-S-40","Y:268@23:B","Y-23-268-B",NA,NA,0,NA,NA,0,0,3
"Y-23-268-B-S-50","Y:268@23:B","Y-23-268-B",NA,NA,0,NA,NA,0,0,3
"Y-23-268-B-W-10","Y:268@23:B","Y-23-268-B",NA,NA,0,NA,NA,0,0,3
"Y-23-268-B-W-20","Y:268@23:B","Y-23-268-B",NA,NA,0,NA,NA,0,0,3
"Y-23-268-B-W-30","Y:268@23:B","Y-23-268-B",NA,NA,0,NA,NA,0,0,3
"Y-23-268-B-W-40","Y:268@23:B","Y-23-268-B",NA,NA,0,NA,NA,0,0,3
"Y-23-268-B-W-50","Y:268@23:B","Y-23-268-B",NA,NA,0,NA,NA,0,0,3
"Y-23-268-C-C-0","Y:268@23:C","Y-23-268-C",NA,NA,2,NA,NA,NA,0,2
"Y-23-268-C-E-10","Y:268@23:C","Y-23-268-C",NA,NA,0,NA,NA,0,0,3
"Y-23-268-C-E-20","Y:268@23:C","Y-23-268-C",NA,NA,0,NA,NA,0,0,3
"Y-23-268-C-E-30","Y:268@23:C","Y-23-268-C",NA,NA,0,NA,NA,0,0,3
"Y-23-268-C-E-40","Y:268@23:C","Y-23-268-C",NA,NA,0,NA,NA,0,0,3
"Y-23-268-C-E-50","Y:268@23:C","Y-23-268-C",NA,NA,0,NA,NA,0,0,3
"Y-23-268-C-N-10","Y:268@23:C","Y-23-268-C",NA,NA,4,NA,NA,0,0,3
"Y-23-268-C-N-20","Y:268@23:C","Y-23-268-C",NA,NA,0,NA,NA,7,0,3
"Y-23-268-C-N-30","Y:268@23:C","Y-23-268-C",NA,NA,0,NA,NA,0,0,3
"Y-23-268-C-N-40","Y:268@23:C","Y-23-268-C",NA,NA,0,NA,NA,0,0,3
"Y-23-268-C-N-50","Y:268@23:C","Y-23-268-C",NA,NA,0,NA,NA,0,0,3
"Y-23-268-C-S-10","Y:268@23:C","Y-23-268-C",NA,NA,3,NA,NA,0,0,3
"Y-23-268-C-S-20","Y:268@23:C","Y-23-268-C",NA,NA,0,NA,NA,0,0,3
"Y-23-268-C-S-30","Y:268@23:C","Y-23-268-C",NA,NA,0,NA,NA,10,0,3
"Y-23-268-C-S-40","Y:268@23:C","Y-23-268-C",NA,NA,0,NA,NA,0,0,3
"Y-23-268-C-S-50","Y:268@23:C","Y-23-268-C",NA,NA,0,NA,NA,5,0,3
"Y-23-268-C-W-10","Y:268@23:C","Y-23-268-C",NA,NA,3,NA,NA,0,0,3
"Y-23-268-C-W-20","Y:268@23:C","Y-23-268-C",NA,NA,0,NA,NA,0,0,3
"Y-23-268-C-W-30","Y:268@23:C","Y-23-268-C",NA,NA,0,NA,NA,0,0,3
"Y-23-268-C-W-40","Y:268@23:C","Y-23-268-C",NA,NA,0,NA,NA,0,0,3
"Y-23-268-C-W-50","Y:268@23:C","Y-23-268-C",NA,NA,0,NA,NA,0,0,3
"Y-23-268-D-C-0","Y:268@23:D","Y-23-268-D",NA,NA,2,NA,NA,NA,0,2
"Y-23-268-D-E-10","Y:268@23:D","Y-23-268-D",NA,NA,0,NA,NA,0,0,3
"Y-23-268-D-E-20","Y:268@23:D","Y-23-268-D",NA,NA,8,NA,NA,0,0,3
"Y-23-268-D-E-30","Y:268@23:D","Y-23-268-D",NA,NA,0,NA,NA,0,0,3
"Y-23-268-D-E-40","Y:268@23:D","Y-23-268-D",NA,NA,1,NA,NA,0,0,3
"Y-23-268-D-E-50","Y:268@23:D","Y-23-268-D",NA,NA,0,NA,NA,0,0,3
"Y-23-268-D-N-10","Y:268@23:D","Y-23-268-D",NA,NA,1,NA,NA,0,0,3
"Y-23-268-D-N-20","Y:268@23:D","Y-23-268-D",NA,NA,0,NA,NA,0,0,3
"Y-23-268-D-N-30","Y:268@23:D","Y-23-268-D",NA,NA,0,NA,NA,0,0,3
"Y-23-268-D-N-40","Y:268@23:D","Y-23-268-D",NA,NA,0,NA,NA,0,0,3
"Y-23-268-D-N-50","Y:268@23:D","Y-23-268-D",NA,NA,0,NA,NA,0,0,3
"Y-23-268-D-S-10","Y:268@23:D","Y-23-268-D",NA,NA,1,NA,NA,0,0,3
"Y-23-268-D-S-20","Y:268@23:D","Y-23-268-D",NA,NA,0,NA,NA,0,0,3
"Y-23-268-D-S-30","Y:268@23:D","Y-23-268-D",NA,NA,8,NA,NA,0,0,3
"Y-23-268-D-S-40","Y:268@23:D","Y-23-268-D",NA,NA,0,NA,NA,0,0,3
"Y-23-268-D-S-50","Y:268@23:D","Y-23-268-D",NA,NA,0,NA,NA,0,0,3
"Y-23-268-D-W-10","Y:268@23:D","Y-23-268-D",NA,NA,1,NA,NA,0,0,3
"Y-23-268-D-W-20","Y:268@23:D","Y-23-268-D",NA,NA,0,NA,NA,0,0,3
"Y-23-268-D-W-30","Y:268@23:D","Y-23-268-D",NA,NA,0,NA,NA,0,0,3
"Y-23-268-D-W-40","Y:268@23:D","Y-23-268-D",NA,NA,3,NA,NA,0,0,3
"Y-23-268-D-W-50","Y:268@23:D","Y-23-268-D",NA,NA,4,NA,NA,0,0,3
"Y-23-282-A-C-0","Y:282@23:A","Y-23-282-A",NA,NA,0,NA,NA,NA,0,2
"Y-23-282-A-E-10","Y:282@23:A","Y-23-282-A",NA,NA,5,NA,NA,0,0,3
"Y-23-282-A-E-20","Y:282@23:A","Y-23-282-A",NA,NA,0,NA,NA,10,0,3
"Y-23-282-A-E-30","Y:282@23:A","Y-23-282-A",NA,NA,0,NA,NA,0,0,3
"Y-23-282-A-E-40","Y:282@23:A","Y-23-282-A",NA,NA,0,NA,NA,6,0,3
"Y-23-282-A-E-50","Y:282@23:A","Y-23-282-A",NA,NA,0,NA,NA,0,0,3
"Y-23-282-A-N-10","Y:282@23:A","Y-23-282-A",NA,NA,0.5,NA,NA,0,0,3
"Y-23-282-A-N-20","Y:282@23:A","Y-23-282-A",NA,NA,0,NA,NA,6,0,3
"Y-23-282-A-N-30","Y:282@23:A","Y-23-282-A",NA,NA,0,NA,NA,0,0,3
"Y-23-282-A-N-40","Y:282@23:A","Y-23-282-A",NA,NA,2,NA,NA,0,0,3
"Y-23-282-A-N-50","Y:282@23:A","Y-23-282-A",NA,NA,0,NA,NA,0,0,3
"Y-23-282-A-S-10","Y:282@23:A","Y-23-282-A",NA,NA,0,NA,NA,8,0,3
"Y-23-282-A-S-20","Y:282@23:A","Y-23-282-A",NA,NA,5,NA,NA,0,2,3
"Y-23-282-A-S-30","Y:282@23:A","Y-23-282-A",NA,NA,0,NA,NA,0,1,3
"Y-23-282-A-S-40","Y:282@23:A","Y-23-282-A",NA,NA,0,NA,NA,7,0,3
"Y-23-282-A-S-50","Y:282@23:A","Y-23-282-A",NA,NA,0,NA,NA,0,0,3
"Y-23-282-A-W-10","Y:282@23:A","Y-23-282-A",NA,NA,4,NA,NA,15,5,3
"Y-23-282-A-W-20","Y:282@23:A","Y-23-282-A",NA,NA,2,NA,NA,3,1,3
"Y-23-282-A-W-30","Y:282@23:A","Y-23-282-A",NA,NA,0,NA,NA,0,0,3
"Y-23-282-A-W-40","Y:282@23:A","Y-23-282-A",NA,NA,0,NA,NA,0,0,3
"Y-23-282-A-W-50","Y:282@23:A","Y-23-282-A",NA,NA,0,NA,NA,0,0,3
"Y-23-282-B-C-0","Y:282@23:B","Y-23-282-B",NA,NA,2,NA,NA,NA,0,2
"Y-23-282-B-E-10","Y:282@23:B","Y-23-282-B",NA,NA,1,NA,NA,0,0,3
"Y-23-282-B-E-20","Y:282@23:B","Y-23-282-B",NA,NA,0,NA,NA,0,0,3
