"WTStation","Station","VegDate","Plot","Distance","Depth","year","SDD"
"Y:273@19:NW","Y-19-273-NW",2015-06-17,"N",10,0,2015,"Y-19-273-NW-N-10"
"Y:273@19:NW","Y-19-273-NW",2015-06-17,"N",20,0,2015,"Y-19-273-NW-N-20"
"Y:273@19:NW","Y-19-273-NW",2015-06-17,"N",30,0,2015,"Y-19-273-NW-N-30"
"Y:273@19:NW","Y-19-273-NW",2015-06-17,"N",40,0,2015,"Y-19-273-NW-N-40"
"Y:273@19:NW","Y-19-273-NW",2015-06-17,"N",50,2,2015,"Y-19-273-NW-N-50"
"Y:273@19:NW","Y-19-273-NW",2015-06-17,"E",10,0,2015,"Y-19-273-NW-E-10"
"Y:273@19:NW","Y-19-273-NW",2015-06-17,"E",20,0,2015,"Y-19-273-NW-E-20"
"Y:273@19:NW","Y-19-273-NW",2015-06-17,"E",30,0,2015,"Y-19-273-NW-E-30"
"Y:273@19:NW","Y-19-273-NW",2015-06-17,"E",40,0,2015,"Y-19-273-NW-E-40"
"Y:273@19:NW","Y-19-273-NW",2015-06-17,"E",50,0,2015,"Y-19-273-NW-E-50"
"Y:273@19:NW","Y-19-273-NW",2015-06-17,"S",10,0,2015,"Y-19-273-NW-S-10"
"Y:273@19:NW","Y-19-273-NW",2015-06-17,"S",20,0,2015,"Y-19-273-NW-S-20"
"Y:273@19:NW","Y-19-273-NW",2015-06-17,"S",30,0,2015,"Y-19-273-NW-S-30"
"Y:273@19:NW","Y-19-273-NW",2015-06-17,"S",40,0,2015,"Y-19-273-NW-S-40"
"Y:273@19:NW","Y-19-273-NW",2015-06-17,"S",50,0,2015,"Y-19-273-NW-S-50"
"Y:273@19:NW","Y-19-273-NW",2015-06-17,"W",10,0,2015,"Y-19-273-NW-W-10"
"Y:273@19:NW","Y-19-273-NW",2015-06-17,"W",20,0,2015,"Y-19-273-NW-W-20"
"Y:273@19:NW","Y-19-273-NW",2015-06-17,"W",30,0,2015,"Y-19-273-NW-W-30"
"Y:273@19:NW","Y-19-273-NW",2015-06-17,"W",40,0,2015,"Y-19-273-NW-W-40"
"Y:273@19:NW","Y-19-273-NW",2015-06-17,"W",50,0,2015,"Y-19-273-NW-W-50"
"Y:273@19:SE","Y-19-273-SE",2013-07-13,"C",0,13,2013,"Y-19-273-SE-C-0"
"Y:273@19:SE","Y-19-273-SE",2013-07-13,"N",10,22,2013,"Y-19-273-SE-N-10"
"Y:273@19:SE","Y-19-273-SE",2013-07-13,"N",20,35,2013,"Y-19-273-SE-N-20"
"Y:273@19:SE","Y-19-273-SE",2013-07-13,"N",30,16,2013,"Y-19-273-SE-N-30"
"Y:273@19:SE","Y-19-273-SE",2013-07-13,"N",40,10,2013,"Y-19-273-SE-N-40"
"Y:273@19:SE","Y-19-273-SE",2013-07-13,"N",50,24,2013,"Y-19-273-SE-N-50"
"Y:273@19:SE","Y-19-273-SE",2013-07-13,"E",10,9,2013,"Y-19-273-SE-E-10"
"Y:273@19:SE","Y-19-273-SE",2013-07-13,"E",20,12,2013,"Y-19-273-SE-E-20"
"Y:273@19:SE","Y-19-273-SE",2013-07-13,"E",30,9,2013,"Y-19-273-SE-E-30"
"Y:273@19:SE","Y-19-273-SE",2013-07-13,"E",40,15,2013,"Y-19-273-SE-E-40"
"Y:273@19:SE","Y-19-273-SE",2013-07-13,"E",50,25,2013,"Y-19-273-SE-E-50"
"Y:273@19:SE","Y-19-273-SE",2013-07-13,"S",10,30,2013,"Y-19-273-SE-S-10"
"Y:273@19:SE","Y-19-273-SE",2013-07-13,"S",20,35,2013,"Y-19-273-SE-S-20"
"Y:273@19:SE","Y-19-273-SE",2013-07-13,"S",30,28,2013,"Y-19-273-SE-S-30"
"Y:273@19:SE","Y-19-273-SE",2013-07-13,"S",40,16,2013,"Y-19-273-SE-S-40"
"Y:273@19:SE","Y-19-273-SE",2013-07-13,"S",50,35,2013,"Y-19-273-SE-S-50"
"Y:273@19:SE","Y-19-273-SE",2013-07-13,"W",10,17,2013,"Y-19-273-SE-W-10"
"Y:273@19:SE","Y-19-273-SE",2013-07-13,"W",20,23,2013,"Y-19-273-SE-W-20"
"Y:273@19:SE","Y-19-273-SE",2013-07-13,"W",30,20,2013,"Y-19-273-SE-W-30"
"Y:273@19:SE","Y-19-273-SE",2013-07-13,"W",40,0,2013,"Y-19-273-SE-W-40"
"Y:273@19:SE","Y-19-273-SE",2013-07-13,"W",50,23,2013,"Y-19-273-SE-W-50"
"Y:273@19:SE","Y-19-273-SE",2015-06-17,"C",0,0,2015,"Y-19-273-SE-C-0"
"Y:273@19:SE","Y-19-273-SE",2015-06-17,"N",10,0,2015,"Y-19-273-SE-N-10"
"Y:273@19:SE","Y-19-273-SE",2015-06-17,"N",20,0,2015,"Y-19-273-SE-N-20"
"Y:273@19:SE","Y-19-273-SE",2015-06-17,"N",30,0,2015,"Y-19-273-SE-N-30"
"Y:273@19:SE","Y-19-273-SE",2015-06-17,"N",40,0,2015,"Y-19-273-SE-N-40"
"Y:273@19:SE","Y-19-273-SE",2015-06-17,"N",50,0,2015,"Y-19-273-SE-N-50"
"Y:273@19:SE","Y-19-273-SE",2015-06-17,"E",10,0,2015,"Y-19-273-SE-E-10"
"Y:273@19:SE","Y-19-273-SE",2015-06-17,"E",20,0,2015,"Y-19-273-SE-E-20"
"Y:273@19:SE","Y-19-273-SE",2015-06-17,"E",30,0,2015,"Y-19-273-SE-E-30"
"Y:273@19:SE","Y-19-273-SE",2015-06-17,"E",40,0,2015,"Y-19-273-SE-E-40"
"Y:273@19:SE","Y-19-273-SE",2015-06-17,"E",50,0,2015,"Y-19-273-SE-E-50"
"Y:273@19:SE","Y-19-273-SE",2015-06-17,"S",10,0,2015,"Y-19-273-SE-S-10"
"Y:273@19:SE","Y-19-273-SE",2015-06-17,"S",20,0,2015,"Y-19-273-SE-S-20"
"Y:273@19:SE","Y-19-273-SE",2015-06-17,"S",30,0,2015,"Y-19-273-SE-S-30"
"Y:273@19:SE","Y-19-273-SE",2015-06-17,"S",40,0,2015,"Y-19-273-SE-S-40"
"Y:273@19:SE","Y-19-273-SE",2015-06-17,"S",50,0,2015,"Y-19-273-SE-S-50"
"Y:273@19:SE","Y-19-273-SE",2015-06-17,"W",10,0,2015,"Y-19-273-SE-W-10"
"Y:273@19:SE","Y-19-273-SE",2015-06-17,"W",20,0,2015,"Y-19-273-SE-W-20"
"Y:273@19:SE","Y-19-273-SE",2015-06-17,"W",30,0,2015,"Y-19-273-SE-W-30"
"Y:273@19:SE","Y-19-273-SE",2015-06-17,"W",40,0,2015,"Y-19-273-SE-W-40"
"Y:273@19:SE","Y-19-273-SE",2015-06-17,"W",50,0,2015,"Y-19-273-SE-W-50"
"Y:273@19:SW","Y-19-273-SW",2013-07-13,"C",0,0,2013,"Y-19-273-SW-C-0"
"Y:273@19:SW","Y-19-273-SW",2013-07-13,"N",10,0,2013,"Y-19-273-SW-N-10"
"Y:273@19:SW","Y-19-273-SW",2013-07-13,"N",20,0,2013,"Y-19-273-SW-N-20"
"Y:273@19:SW","Y-19-273-SW",2013-07-13,"N",30,0,2013,"Y-19-273-SW-N-30"
"Y:273@19:SW","Y-19-273-SW",2013-07-13,"N",40,0,2013,"Y-19-273-SW-N-40"
"Y:273@19:SW","Y-19-273-SW",2013-07-13,"N",50,13,2013,"Y-19-273-SW-N-50"
"Y:273@19:SW","Y-19-273-SW",2013-07-13,"E",10,0,2013,"Y-19-273-SW-E-10"
"Y:273@19:SW","Y-19-273-SW",2013-07-13,"E",20,0,2013,"Y-19-273-SW-E-20"
"Y:273@19:SW","Y-19-273-SW",2013-07-13,"E",30,2,2013,"Y-19-273-SW-E-30"
"Y:273@19:SW","Y-19-273-SW",2013-07-13,"E",40,2,2013,"Y-19-273-SW-E-40"
"Y:273@19:SW","Y-19-273-SW",2013-07-13,"E",50,10,2013,"Y-19-273-SW-E-50"
"Y:273@19:SW","Y-19-273-SW",2013-07-13,"S",10,0,2013,"Y-19-273-SW-S-10"
"Y:273@19:SW","Y-19-273-SW",2013-07-13,"S",20,5,2013,"Y-19-273-SW-S-20"
"Y:273@19:SW","Y-19-273-SW",2013-07-13,"S",30,0,2013,"Y-19-273-SW-S-30"
"Y:273@19:SW","Y-19-273-SW",2013-07-13,"S",40,7,2013,"Y-19-273-SW-S-40"
"Y:273@19:SW","Y-19-273-SW",2013-07-13,"S",50,6,2013,"Y-19-273-SW-S-50"
"Y:273@19:SW","Y-19-273-SW",2013-07-13,"W",10,0,2013,"Y-19-273-SW-W-10"
"Y:273@19:SW","Y-19-273-SW",2013-07-13,"W",20,0,2013,"Y-19-273-SW-W-20"
"Y:273@19:SW","Y-19-273-SW",2013-07-13,"W",30,0,2013,"Y-19-273-SW-W-30"
"Y:273@19:SW","Y-19-273-SW",2013-07-13,"W",40,0,2013,"Y-19-273-SW-W-40"
"Y:273@19:SW","Y-19-273-SW",2013-07-13,"W",50,0,2013,"Y-19-273-SW-W-50"
"Y:273@19:SW","Y-19-273-SW",2015-06-17,"C",0,0,2015,"Y-19-273-SW-C-0"
"Y:273@19:SW","Y-19-273-SW",2015-06-17,"N",10,0,2015,"Y-19-273-SW-N-10"
"Y:273@19:SW","Y-19-273-SW",2015-06-17,"N",20,0,2015,"Y-19-273-SW-N-20"
"Y:273@19:SW","Y-19-273-SW",2015-06-17,"N",30,0,2015,"Y-19-273-SW-N-30"
"Y:273@19:SW","Y-19-273-SW",2015-06-17,"N",40,0,2015,"Y-19-273-SW-N-40"
"Y:273@19:SW","Y-19-273-SW",2015-06-17,"N",50,0,2015,"Y-19-273-SW-N-50"
"Y:273@19:SW","Y-19-273-SW",2015-06-17,"E",10,0,2015,"Y-19-273-SW-E-10"
"Y:273@19:SW","Y-19-273-SW",2015-06-17,"E",20,0,2015,"Y-19-273-SW-E-20"
"Y:273@19:SW","Y-19-273-SW",2015-06-17,"E",30,0,2015,"Y-19-273-SW-E-30"
"Y:273@19:SW","Y-19-273-SW",2015-06-17,"E",40,0,2015,"Y-19-273-SW-E-40"
"Y:273@19:SW","Y-19-273-SW",2015-06-17,"E",50,0,2015,"Y-19-273-SW-E-50"
"Y:273@19:SW","Y-19-273-SW",2015-06-17,"S",10,0,2015,"Y-19-273-SW-S-10"
"Y:273@19:SW","Y-19-273-SW",2015-06-17,"S",20,0,2015,"Y-19-273-SW-S-20"
"Y:273@19:SW","Y-19-273-SW",2015-06-17,"S",30,0,2015,"Y-19-273-SW-S-30"
"Y:273@19:SW","Y-19-273-SW",2015-06-17,"S",40,0,2015,"Y-19-273-SW-S-40"
"Y:273@19:SW","Y-19-273-SW",2015-06-17,"S",50,0,2015,"Y-19-273-SW-S-50"
"Y:273@19:SW","Y-19-273-SW",2015-06-17,"W",10,0,2015,"Y-19-273-SW-W-10"
"Y:273@19:SW","Y-19-273-SW",2015-06-17,"W",20,0,2015,"Y-19-273-SW-W-20"
"Y:273@19:SW","Y-19-273-SW",2015-06-17,"W",30,0,2015,"Y-19-273-SW-W-30"
"Y:273@19:SW","Y-19-273-SW",2015-06-17,"W",40,0,2015,"Y-19-273-SW-W-40"
"Y:273@19:SW","Y-19-273-SW",2015-06-17,"W",50,0,2015,"Y-19-273-SW-W-50"
"Y:274@19:CT","Y-19-274-CT",2013-06-25,"C",0,5,2013,"Y-19-274-CT-C-0"
"Y:274@19:CT","Y-19-274-CT",2013-06-25,"N",10,20,2013,"Y-19-274-CT-N-10"
"Y:274@19:CT","Y-19-274-CT",2013-06-25,"N",20,11,2013,"Y-19-274-CT-N-20"
"Y:274@19:CT","Y-19-274-CT",2013-06-25,"N",30,15,2013,"Y-19-274-CT-N-30"
"Y:274@19:CT","Y-19-274-CT",2013-06-25,"N",40,37,2013,"Y-19-274-CT-N-40"
"Y:274@19:CT","Y-19-274-CT",2013-06-25,"N",50,31,2013,"Y-19-274-CT-N-50"
"Y:274@19:CT","Y-19-274-CT",2013-06-25,"E",10,2,2013,"Y-19-274-CT-E-10"
"Y:274@19:CT","Y-19-274-CT",2013-06-25,"E",20,9,2013,"Y-19-274-CT-E-20"
"Y:274@19:CT","Y-19-274-CT",2013-06-25,"E",30,7,2013,"Y-19-274-CT-E-30"
"Y:274@19:CT","Y-19-274-CT",2013-06-25,"E",40,6,2013,"Y-19-274-CT-E-40"
"Y:274@19:CT","Y-19-274-CT",2013-06-25,"E",50,0,2013,"Y-19-274-CT-E-50"
"Y:274@19:CT","Y-19-274-CT",2013-06-25,"S",10,24,2013,"Y-19-274-CT-S-10"
"Y:274@19:CT","Y-19-274-CT",2013-06-25,"S",20,19,2013,"Y-19-274-CT-S-20"
"Y:274@19:CT","Y-19-274-CT",2013-06-25,"S",30,0,2013,"Y-19-274-CT-S-30"
"Y:274@19:CT","Y-19-274-CT",2013-06-25,"S",40,0,2013,"Y-19-274-CT-S-40"
"Y:274@19:CT","Y-19-274-CT",2013-06-25,"S",50,0,2013,"Y-19-274-CT-S-50"
"Y:274@19:CT","Y-19-274-CT",2013-06-25,"W",10,28,2013,"Y-19-274-CT-W-10"
"Y:274@19:CT","Y-19-274-CT",2013-06-25,"W",20,30,2013,"Y-19-274-CT-W-20"
"Y:274@19:CT","Y-19-274-CT",2013-06-25,"W",30,9,2013,"Y-19-274-CT-W-30"
"Y:274@19:CT","Y-19-274-CT",2013-06-25,"W",40,14,2013,"Y-19-274-CT-W-40"
"Y:274@19:CT","Y-19-274-CT",2013-06-25,"W",50,22,2013,"Y-19-274-CT-W-50"
"Y:274@19:CT","Y-19-274-CT",2015-06-17,"C",0,0,2015,"Y-19-274-CT-C-0"
"Y:274@19:CT","Y-19-274-CT",2015-06-17,"N",10,0,2015,"Y-19-274-CT-N-10"
"Y:274@19:CT","Y-19-274-CT",2015-06-17,"N",20,0,2015,"Y-19-274-CT-N-20"
"Y:274@19:CT","Y-19-274-CT",2015-06-17,"N",30,0,2015,"Y-19-274-CT-N-30"
"Y:274@19:CT","Y-19-274-CT",2015-06-17,"N",40,0,2015,"Y-19-274-CT-N-40"
"Y:274@19:CT","Y-19-274-CT",2015-06-17,"N",50,0,2015,"Y-19-274-CT-N-50"
"Y:274@19:CT","Y-19-274-CT",2015-06-17,"E",10,0,2015,"Y-19-274-CT-E-10"
"Y:274@19:CT","Y-19-274-CT",2015-06-17,"E",20,0,2015,"Y-19-274-CT-E-20"
"Y:274@19:CT","Y-19-274-CT",2015-06-17,"E",30,0,2015,"Y-19-274-CT-E-30"
"Y:274@19:CT","Y-19-274-CT",2015-06-17,"E",40,0,2015,"Y-19-274-CT-E-40"
"Y:274@19:CT","Y-19-274-CT",2015-06-17,"E",50,0,2015,"Y-19-274-CT-E-50"
"Y:274@19:CT","Y-19-274-CT",2015-06-17,"S",10,0,2015,"Y-19-274-CT-S-10"
"Y:274@19:CT","Y-19-274-CT",2015-06-17,"S",20,0,2015,"Y-19-274-CT-S-20"
"Y:274@19:CT","Y-19-274-CT",2015-06-17,"S",30,0,2015,"Y-19-274-CT-S-30"
"Y:274@19:CT","Y-19-274-CT",2015-06-17,"S",40,0,2015,"Y-19-274-CT-S-40"
"Y:274@19:CT","Y-19-274-CT",2015-06-17,"S",50,0,2015,"Y-19-274-CT-S-50"
"Y:274@19:CT","Y-19-274-CT",2015-06-17,"W",10,0,2015,"Y-19-274-CT-W-10"
"Y:274@19:CT","Y-19-274-CT",2015-06-17,"W",20,0,2015,"Y-19-274-CT-W-20"
"Y:274@19:CT","Y-19-274-CT",2015-06-17,"W",30,0,2015,"Y-19-274-CT-W-30"
"Y:274@19:CT","Y-19-274-CT",2015-06-17,"W",40,0,2015,"Y-19-274-CT-W-40"
"Y:274@19:CT","Y-19-274-CT",2015-06-17,"W",50,0,2015,"Y-19-274-CT-W-50"
"Y:274@19:CT","Y-19-274-CT",2017-07-25,"C",0,8,2017,"Y-19-274-CT-C-0"
"Y:274@19:CT","Y-19-274-CT",2017-07-25,"N",10,0,2017,"Y-19-274-CT-N-10"
"Y:274@19:CT","Y-19-274-CT",2017-07-25,"N",20,4,2017,"Y-19-274-CT-N-20"
"Y:274@19:CT","Y-19-274-CT",2017-07-25,"N",30,3,2017,"Y-19-274-CT-N-30"
"Y:274@19:CT","Y-19-274-CT",2017-07-25,"N",40,0,2017,"Y-19-274-CT-N-40"
"Y:274@19:CT","Y-19-274-CT",2017-07-25,"N",50,0,2017,"Y-19-274-CT-N-50"
"Y:274@19:CT","Y-19-274-CT",2017-07-25,"E",10,0,2017,"Y-19-274-CT-E-10"
"Y:274@19:CT","Y-19-274-CT",2017-07-25,"E",20,0,2017,"Y-19-274-CT-E-20"
"Y:274@19:CT","Y-19-274-CT",2017-07-25,"E",30,0,2017,"Y-19-274-CT-E-30"
"Y:274@19:CT","Y-19-274-CT",2017-07-25,"E",40,0,2017,"Y-19-274-CT-E-40"
"Y:274@19:CT","Y-19-274-CT",2017-07-25,"E",50,0,2017,"Y-19-274-CT-E-50"
"Y:274@19:CT","Y-19-274-CT",2017-07-25,"S",10,0,2017,"Y-19-274-CT-S-10"
"Y:274@19:CT","Y-19-274-CT",2017-07-25,"S",20,0,2017,"Y-19-274-CT-S-20"
"Y:274@19:CT","Y-19-274-CT",2017-07-25,"S",30,0,2017,"Y-19-274-CT-S-30"
"Y:274@19:CT","Y-19-274-CT",2017-07-25,"S",40,0,2017,"Y-19-274-CT-S-40"
"Y:274@19:CT","Y-19-274-CT",2017-07-25,"S",50,0,2017,"Y-19-274-CT-S-50"
"Y:274@19:CT","Y-19-274-CT",2017-07-25,"W",10,0,2017,"Y-19-274-CT-W-10"
"Y:274@19:CT","Y-19-274-CT",2017-07-25,"W",20,0,2017,"Y-19-274-CT-W-20"
"Y:274@19:CT","Y-19-274-CT",2017-07-25,"W",30,7,2017,"Y-19-274-CT-W-30"
"Y:274@19:CT","Y-19-274-CT",2017-07-25,"W",40,0,2017,"Y-19-274-CT-W-40"
"Y:274@19:CT","Y-19-274-CT",2017-07-25,"W",50,0,2017,"Y-19-274-CT-W-50"
"Y:274@19:CT","Y-19-274-CT2",2016-05-29,"N",10,1,2016,"Y-19-274-CT2-N-10"
"Y:274@19:CT","Y-19-274-CT2",2016-05-29,"N",20,1,2016,"Y-19-274-CT2-N-20"
"Y:274@19:CT","Y-19-274-CT2",2016-05-29,"N",30,3,2016,"Y-19-274-CT2-N-30"
"Y:274@19:CT","Y-19-274-CT2",2016-05-29,"N",40,3,2016,"Y-19-274-CT2-N-40"
"Y:274@19:CT","Y-19-274-CT2",2016-05-29,"N",50,1,2016,"Y-19-274-CT2-N-50"
"Y:274@19:CT","Y-19-274-CT2",2016-05-29,"E",10,0,2016,"Y-19-274-CT2-E-10"
"Y:274@19:CT","Y-19-274-CT2",2016-05-29,"E",20,0,2016,"Y-19-274-CT2-E-20"
"Y:274@19:CT","Y-19-274-CT2",2016-05-29,"E",30,4,2016,"Y-19-274-CT2-E-30"
"Y:274@19:CT","Y-19-274-CT2",2016-05-29,"E",40,3,2016,"Y-19-274-CT2-E-40"
"Y:274@19:CT","Y-19-274-CT2",2016-05-29,"E",50,3,2016,"Y-19-274-CT2-E-50"
"Y:274@19:CT","Y-19-274-CT2",2016-05-29,"S",10,0,2016,"Y-19-274-CT2-S-10"
"Y:274@19:CT","Y-19-274-CT2",2016-05-29,"S",20,1,2016,"Y-19-274-CT2-S-20"
"Y:274@19:CT","Y-19-274-CT2",2016-05-29,"S",30,3,2016,"Y-19-274-CT2-S-30"
"Y:274@19:CT","Y-19-274-CT2",2016-05-29,"S",40,2,2016,"Y-19-274-CT2-S-40"
"Y:274@19:CT","Y-19-274-CT2",2016-05-29,"S",50,3,2016,"Y-19-274-CT2-S-50"
"Y:274@19:CT","Y-19-274-CT2",2016-05-29,"W",10,4,2016,"Y-19-274-CT2-W-10"
"Y:274@19:CT","Y-19-274-CT2",2016-05-29,"W",20,5,2016,"Y-19-274-CT2-W-20"
"Y:274@19:CT","Y-19-274-CT2",2016-05-29,"W",30,0,2016,"Y-19-274-CT2-W-30"
"Y:274@19:CT","Y-19-274-CT2",2016-05-29,"W",40,0,2016,"Y-19-274-CT2-W-40"
"Y:274@19:CT","Y-19-274-CT2",2016-05-29,"W",50,1,2016,"Y-19-274-CT2-W-50"
"Y:274@19:NE","Y-19-274-NE",2013-06-25,"C",0,9,2013,"Y-19-274-NE-C-0"
"Y:274@19:NE","Y-19-274-NE",2013-06-25,"N",10,8,2013,"Y-19-274-NE-N-10"
"Y:274@19:NE","Y-19-274-NE",2013-06-25,"N",20,2,2013,"Y-19-274-NE-N-20"
"Y:274@19:NE","Y-19-274-NE",2013-06-25,"N",30,8,2013,"Y-19-274-NE-N-30"
"Y:274@19:NE","Y-19-274-NE",2013-06-25,"N",40,0,2013,"Y-19-274-NE-N-40"
"Y:274@19:NE","Y-19-274-NE",2013-06-25,"N",50,2,2013,"Y-19-274-NE-N-50"
"Y:274@19:NE","Y-19-274-NE",2013-06-25,"E",10,8,2013,"Y-19-274-NE-E-10"
"Y:274@19:NE","Y-19-274-NE",2013-06-25,"E",20,0,2013,"Y-19-274-NE-E-20"
"Y:274@19:NE","Y-19-274-NE",2013-06-25,"E",30,7,2013,"Y-19-274-NE-E-30"
"Y:274@19:NE","Y-19-274-NE",2013-06-25,"E",40,0,2013,"Y-19-274-NE-E-40"
"Y:274@19:NE","Y-19-274-NE",2013-06-25,"E",50,0,2013,"Y-19-274-NE-E-50"
"Y:274@19:NE","Y-19-274-NE",2013-06-25,"S",10,5,2013,"Y-19-274-NE-S-10"
"Y:274@19:NE","Y-19-274-NE",2013-06-25,"S",20,15,2013,"Y-19-274-NE-S-20"
"Y:274@19:NE","Y-19-274-NE",2013-06-25,"S",30,15,2013,"Y-19-274-NE-S-30"
"Y:274@19:NE","Y-19-274-NE",2013-06-25,"S",40,17,2013,"Y-19-274-NE-S-40"
"Y:274@19:NE","Y-19-274-NE",2013-06-25,"S",50,26,2013,"Y-19-274-NE-S-50"
"Y:274@19:NE","Y-19-274-NE",2013-06-25,"W",10,16,2013,"Y-19-274-NE-W-10"
"Y:274@19:NE","Y-19-274-NE",2013-06-25,"W",20,15,2013,"Y-19-274-NE-W-20"
"Y:274@19:NE","Y-19-274-NE",2013-06-25,"W",30,20,2013,"Y-19-274-NE-W-30"
"Y:274@19:NE","Y-19-274-NE",2017-07-25,"C",0,11,2017,"Y-19-274-NE-C-0"
"Y:274@19:NE","Y-19-274-NE",2017-07-25,"N",10,9,2017,"Y-19-274-NE-N-10"
"Y:274@19:NE","Y-19-274-NE",2017-07-25,"N",20,3,2017,"Y-19-274-NE-N-20"
"Y:274@19:NE","Y-19-274-NE",2017-07-25,"N",30,0,2017,"Y-19-274-NE-N-30"
"Y:274@19:NE","Y-19-274-NE",2017-07-25,"N",40,0,2017,"Y-19-274-NE-N-40"
"Y:274@19:NE","Y-19-274-NE",2017-07-25,"N",50,0,2017,"Y-19-274-NE-N-50"
"Y:274@19:NE","Y-19-274-NE",2017-07-25,"E",10,0,2017,"Y-19-274-NE-E-10"
"Y:274@19:NE","Y-19-274-NE",2017-07-25,"E",20,0,2017,"Y-19-274-NE-E-20"
"Y:274@19:NE","Y-19-274-NE",2017-07-25,"E",30,0,2017,"Y-19-274-NE-E-30"
"Y:274@19:NE","Y-19-274-NE",2017-07-25,"E",40,0,2017,"Y-19-274-NE-E-40"
"Y:274@19:NE","Y-19-274-NE",2017-07-25,"E",50,0,2017,"Y-19-274-NE-E-50"
"Y:274@19:NE","Y-19-274-NE",2017-07-25,"S",10,7,2017,"Y-19-274-NE-S-10"
"Y:274@19:NE","Y-19-274-NE",2017-07-25,"S",20,15,2017,"Y-19-274-NE-S-20"
"Y:274@19:NE","Y-19-274-NE",2017-07-25,"S",30,12,2017,"Y-19-274-NE-S-30"
"Y:274@19:NE","Y-19-274-NE",2017-07-25,"S",40,13,2017,"Y-19-274-NE-S-40"
"Y:274@19:NE","Y-19-274-NE",2017-07-25,"S",50,14,2017,"Y-19-274-NE-S-50"
"Y:274@19:NE","Y-19-274-NE",2017-07-25,"W",10,16,2017,"Y-19-274-NE-W-10"
"Y:274@19:NE","Y-19-274-NE",2017-07-25,"W",20,13,2017,"Y-19-274-NE-W-20"
"Y:274@19:NE","Y-19-274-NE",2017-07-25,"W",30,23,2017,"Y-19-274-NE-W-30"
"Y:274@19:NE","Y-19-274-NE",2017-07-25,"W",40,15,2017,"Y-19-274-NE-W-40"
"Y:274@19:NE","Y-19-274-NE",2017-07-25,"W",50,14,2017,"Y-19-274-NE-W-50"
"Y:274@19:NW","Y-19-274-NW",2013-06-25,"C",0,12,2013,"Y-19-274-NW-C-0"
"Y:274@19:NW","Y-19-274-NW",2013-06-25,"N",10,20,2013,"Y-19-274-NW-N-10"
"Y:274@19:NW","Y-19-274-NW",2013-06-25,"N",20,12,2013,"Y-19-274-NW-N-20"
"Y:274@19:NW","Y-19-274-NW",2013-06-25,"N",30,8,2013,"Y-19-274-NW-N-30"
"Y:274@19:NW","Y-19-274-NW",2013-06-25,"N",40,9,2013,"Y-19-274-NW-N-40"
"Y:274@19:NW","Y-19-274-NW",2013-06-25,"N",50,9,2013,"Y-19-274-NW-N-50"
"Y:274@19:NW","Y-19-274-NW",2013-06-25,"E",10,13,2013,"Y-19-274-NW-E-10"
"Y:274@19:NW","Y-19-274-NW",2013-06-25,"E",20,20,2013,"Y-19-274-NW-E-20"
"Y:274@19:NW","Y-19-274-NW",2013-06-25,"E",30,21,2013,"Y-19-274-NW-E-30"
"Y:274@19:NW","Y-19-274-NW",2013-06-25,"E",40,17,2013,"Y-19-274-NW-E-40"
"Y:274@19:NW","Y-19-274-NW",2013-06-25,"E",50,19,2013,"Y-19-274-NW-E-50"
"Y:274@19:NW","Y-19-274-NW",2013-06-25,"S",10,27,2013,"Y-19-274-NW-S-10"
"Y:274@19:NW","Y-19-274-NW",2013-06-25,"S",20,16,2013,"Y-19-274-NW-S-20"
"Y:274@19:NW","Y-19-274-NW",2013-06-25,"W",10,11,2013,"Y-19-274-NW-W-10"
"Y:274@19:NW","Y-19-274-NW",2013-06-25,"W",20,18,2013,"Y-19-274-NW-W-20"
"Y:274@19:NW","Y-19-274-NW",2013-06-25,"W",30,22,2013,"Y-19-274-NW-W-30"
"Y:274@19:NW","Y-19-274-NW",2013-06-25,"W",40,20,2013,"Y-19-274-NW-W-40"
"Y:274@19:NW","Y-19-274-NW",2013-06-25,"W",50,15,2013,"Y-19-274-NW-W-50"
"Y:274@19:NW","Y-19-274-NW",2015-06-12,"C",0,0,2015,"Y-19-274-NW-C-0"
"Y:274@19:NW","Y-19-274-NW",2015-06-12,"N",10,0,2015,"Y-19-274-NW-N-10"
"Y:274@19:NW","Y-19-274-NW",2015-06-12,"N",20,0,2015,"Y-19-274-NW-N-20"
"Y:274@19:NW","Y-19-274-NW",2015-06-12,"N",30,0,2015,"Y-19-274-NW-N-30"
"Y:274@19:NW","Y-19-274-NW",2015-06-12,"N",40,0,2015,"Y-19-274-NW-N-40"
"Y:274@19:NW","Y-19-274-NW",2015-06-12,"N",50,0,2015,"Y-19-274-NW-N-50"
"Y:274@19:NW","Y-19-274-NW",2015-06-12,"E",10,0,2015,"Y-19-274-NW-E-10"
"Y:274@19:NW","Y-19-274-NW",2015-06-12,"E",20,0,2015,"Y-19-274-NW-E-20"
"Y:274@19:NW","Y-19-274-NW",2015-06-12,"E",30,0,2015,"Y-19-274-NW-E-30"
"Y:274@19:NW","Y-19-274-NW",2015-06-12,"E",40,0,2015,"Y-19-274-NW-E-40"
"Y:274@19:NW","Y-19-274-NW",2015-06-12,"E",50,0,2015,"Y-19-274-NW-E-50"
"Y:274@19:NW","Y-19-274-NW",2015-06-12,"S",10,0,2015,"Y-19-274-NW-S-10"
