"UID","ss","year","sample","occupied","region_x","wetland_x","data_set","site","station","latit","longit","mineable","lapr","mclelland","B2","B3","B4","B5","B6","B7","NBR","NDVI","NDWI","TCB","TCwet","presence"
"Y:344@25:NE-2014","Y:344@25:NE",2014,1,0,"east",NA,"Y",0,"NE",57.368036,-111.09311,1,1,"east",211.69280488561,501.693533387067,327.161246822494,2365.08760617521,1373.27698555397,657.396847293695,0.574103552776731,0.761511068287871,0.278621088451258,2503.81345634261,-455.433775288301,"absent"
"Y:344@25:NE-2015","Y:344@25:NE",2015,3,NA,"east",NA,"Y",0,"NE",57.368036,-111.09311,1,1,"east",237.182059145934,495.394581380269,379.562549926173,2292.64606942362,1454.01253214709,739.005095761122,0.522657168940682,0.724034584749966,0.236691072082355,2513.92128931251,-558.454758268601,NA
"Y:344@25:NE-2016","Y:344@25:NE",2016,1,NA,"east",NA,"Y",0,"NE",57.368036,-111.09311,1,1,"east",254.386584746625,544.256133649408,411.86992790613,2283.93892801486,1421.32989147938,810.518126613343,0.478350721520196,0.694878359902251,0.234233767593302,2572.88895927279,-560.554888177764,NA
"Y:344@25:NE-2017","Y:344@25:NE",2017,1,NA,"east",NA,"Y",0,"NE",57.368036,-111.09311,1,1,"east",231.636867201621,487.714365338369,351.390970604116,2102.14763003372,1378.45521850899,725.829126224954,0.503049021359979,0.721234658743897,0.210846178593637,2383.467617783,-571.129718368697,NA
"Y:344@25:NE-2018","Y:344@25:NE",2018,3,0,"east",NA,"Y",0,"NE",57.368036,-111.09311,1,1,"east",232.481064186313,511.143826775622,344.031396281302,2241.92386109792,1410.80727475921,707.671905497541,0.524225438017259,0.73762385506575,0.237236750770898,2501.4530690218,-545.292490753693,"absent"
"Y:344@25:NE-2019","Y:344@25:NE",2019,4,NA,"east",NA,"Y",0,"NE",57.368036,-111.09311,1,1,"east",290.748542997086,541.06231012462,461.290780581561,1799.72072044144,1537.46239692479,917.183055366111,0.335308086463102,0.596314508950868,0.0887526080633454,2418.07102057319,-785.820396988344,NA
"Y:344@25:NW-2013","Y:344@25:NW",2013,4,NA,"east",NA,"Y",0,"NW",57.370157,-111.10287,1,1,"east",191.836348357525,421.361115355233,289.739755538579,2162.50207282913,1224.64905525847,598.783789152024,0.567178539827273,0.763471857623529,0.279345202627515,2257.63121892946,-424.353059474917,NA
"Y:344@25:NW-2014","Y:344@25:NW",2014,4,0,"east",NA,"Y",0,"NW",57.370157,-111.10287,1,1,"east",203.45675070028,461.167023172905,306.138889737713,2137.77713267125,1232.09659281895,612.34337153043,0.583842483967778,0.763100072355832,0.294510810909257,2252.9611643728,-389.837015010441,"absent"
"Y:344@25:NW-2015","Y:344@25:NW",2015,2,NA,"east",NA,"Y",0,"NW",57.370157,-111.10287,1,1,"east",215.011988795518,444.17038961039,346.689055258467,2034.07461166285,1299.89354723708,670.5213649096,0.530260052470903,0.7264370316223,0.252653650511516,2244.86039231169,-482.759812797555,NA
"Y:344@25:NW-2016","Y:344@25:NW",2016,4,NA,"east",NA,"Y",0,"NW",57.370157,-111.10287,1,1,"east",219.773486121721,474.032105933282,356.586809269162,2087.03408199643,1232.33335370512,712.185953654189,0.485961942240152,0.707828513082427,0.261133684576666,2269.5641014576,-463.160806598421,NA
"Y:344@25:NW-2017","Y:344@25:NW",2017,4,NA,"east",NA,"Y",0,"NW",57.370157,-111.10287,1,1,"east",199.900056022409,424.433236567354,299.000896358543,1944.49645021645,1195.06322383499,616.975217723453,0.534801908919063,0.740046777767111,0.250495579694257,2167.03849506188,-451.412187774892,NA
"Y:344@25:NW-2018","Y:344@25:NW",2018,2,0,"east",NA,"Y",0,"NW",57.370157,-111.10287,1,1,"east",197.09496307614,442.838584160937,285.291805449453,2059.64899414311,1162.01809014515,583.121334351923,0.559765880679793,0.757922268043743,0.282083828999913,2180.04654709549,-399.936182906035,"absent"
"Y:344@25:NW-2019","Y:344@25:NW",2019,4,NA,"east",NA,"Y",0,"NW",57.370157,-111.10287,1,1,"east",446.869595110772,695.971000763942,759.502546473135,1960.72252610135,2192.55317035905,1475.60608097785,0.176047149509641,0.460611986733284,-0.0271744023488666,3168.58431655513,-1325.7777110629,NA
"Y:344@25:SE-2013","Y:344@25:SE",2013,3,NA,"east",NA,"Y",0,"SE",57.362916,-111.09308,1,1,"east",218.253452387344,533.054911693331,329.581414257715,3047.33535306709,1432.88228266437,664.833044963105,0.640506320532221,0.803731237465045,0.358734174703393,2929.17296228692,-352.598561444606,NA
"Y:344@25:SE-2014","Y:344@25:SE",2014,1,0,"east",NA,"Y",0,"SE",57.362916,-111.09308,1,1,"east",202.988573741806,511.966870380527,328.891195904829,2681.47904097783,1402.38909347332,651.750933688527,0.610436705934733,0.782041802355158,0.311598719718775,2703.15052283162,-425.346412657683,"absent"
"Y:344@25:SE-2015","Y:344@25:SE",2015,2,NA,"east",NA,"Y",0,"SE",57.362916,-111.09308,1,1,"east",261.454946116966,533.776704068414,437.132783348447,2488.82039497408,1637.49104341296,838.593788662078,0.501473010319897,0.704787864673681,0.212613075682938,2785.75636363251,-664.061391144208,NA
"Y:344@25:SE-2016","Y:344@25:SE",2016,2,NA,"east",NA,"Y",0,"SE",57.362916,-111.09308,1,1,"east",254.099363066285,554.065384527876,414.384285908423,2545.0870128727,1504.82096954149,804.433448359014,0.512592564756167,0.720742951917528,0.259764350103621,2743.24755557277,-554.071765994609,NA
"Y:344@25:SE-2017","Y:344@25:SE",2017,2,NA,"east",NA,"Y",0,"SE",57.362916,-111.09308,1,1,"east",229.788443770873,495.686198014906,357.580380725112,2364.32061858205,1456.55869361258,726.26212248423,0.538385445528541,0.742854778734082,0.240056711780384,2602.52805858078,-555.054907203813,NA
"Y:344@25:SE-2018","Y:344@25:SE",2018,2,0,"east",NA,"Y",0,"SE",57.362916,-111.09308,1,1,"east",224.696361879391,512.507547859698,335.023649089817,2496.49583431273,1431.46372326256,688.589229282562,0.569337734209778,0.766118985875601,0.276651146027491,2654.12859893834,-494.123872902138,"absent"
"Y:344@25:SE-2019","Y:344@25:SE",2019,4,NA,"east",NA,"Y",0,"SE",57.362916,-111.09308,1,1,"east",275.953491558874,547.983147790515,454.122594754094,2010.14347884636,1582.76036041257,893.860892554107,0.384996926946986,0.62848902249883,0.119779242817955,2549.94187016219,-760.208565276456,NA
"Y:344@25:SW-2013","Y:344@25:SW",2013,2,NA,"east",NA,"Y",0,"SW",57.362944,-111.10338,1,1,"east",244.028864275553,534.457541038842,385.251699534707,2472.99366270505,1459.99556324776,776.122395075779,0.526553318637875,0.732932640130265,0.260639984844648,2676.75285354887,-538.442999959677,NA
"Y:344@25:SW-2014","Y:344@25:SW",2014,2,0,"east",NA,"Y",0,"SW",57.362944,-111.10338,1,1,"east",204.248698534465,483.470506534232,303.459846936472,2364.50065788354,1311.42082211408,641.794950504981,0.598194117016562,0.781710506871372,0.298925383303418,2432.34381930226,-418.041528123093,"absent"
"Y:344@25:SW-2015","Y:344@25:SW",2015,2,NA,"east",NA,"Y",0,"SW",57.362944,-111.10338,1,1,"east",241.12227988629,489.018601796661,370.05010058637,2205.98532958769,1467.67704760371,754.663559472811,0.508071263273434,0.723796894984019,0.221810485586627,2453.8301172019,-588.644445613373,NA
"Y:344@25:SW-2016","Y:344@25:SW",2016,1,NA,"east",NA,"Y",0,"SW",57.362944,-111.10338,1,1,"east",229.146622381961,505.846786057446,362.057951020717,2317.70533458071,1313.24154204346,736.239345922244,0.510630079470299,0.728191420905435,0.277039354460544,2443.23346846371,-463.882170602278,NA
"Y:344@25:SW-2017","Y:344@25:SW",2017,2,NA,"east",NA,"Y",0,"SW",57.362944,-111.10338,1,1,"east",211.884008593839,460.535932673116,315.362644766784,2176.07623218622,1319.13458384714,658.26809982075,0.539167294578972,0.748988331048467,0.249953092168269,2387.3812418009,-494.293863206671,NA
"Y:344@25:SW-2018","Y:344@25:SW",2018,4,0,"east",NA,"Y",0,"SW",57.362944,-111.10338,1,1,"east",214.593486010008,471.12692358774,305.218518586487,2264.17673194089,1308.63225337662,645.089173220672,0.557549635345489,0.763151331105284,0.270092457265739,2396.98451222387,-467.926613372575,"absent"
"Y:344@25:SW-2019","Y:344@25:SW",2019,4,NA,"east",NA,"Y",0,"SW",57.362944,-111.10338,1,1,"east",258.918988323988,507.403389840713,411.655705142546,1781.73119632157,1452.49280778802,838.973665641435,0.361935153924071,0.622973494259872,0.10377339501524,2308.79775976965,-721.890321550069,NA
"Y:346@25:NW-2013","Y:346@25:NW",2013,1,NA,"east",NA,"Y",0,"NW",57.293037,-111.22189,1,1,"east",200.702922077922,417.227907271881,286.650344769237,2040.65177249461,1123.34658826516,558.876819027878,0.579743469402272,0.744649898159816,0.307437001324522,2151.7623930713,-349.478768868713,NA
"Y:346@25:NW-2014","Y:346@25:NW",2014,3,0,"east",NA,"Y",0,"NW",57.293037,-111.22189,1,1,"east",218.735802064385,439.984395490503,337.586483142265,1863.51070794027,1143.04940987351,583.338434366936,0.558967537839147,0.716970902563347,0.26547802975326,2087.73163114768,-394.274001043826,"absent"
"Y:346@25:NW-2015","Y:346@25:NW",2015,1,NA,"east",NA,"Y",0,"NW",57.293037,-111.22189,1,1,"east",400.066849274504,657.506567536698,732.563147764288,2307.68726468971,2073.18706375058,1163.06941918017,0.379429745782052,0.566120317322325,0.0944525590072782,3188.50297186112,-1030.5571156098,NA
"Y:346@25:NW-2016","Y:346@25:NW",2016,3,NA,"east",NA,"Y",0,"NW",57.293037,-111.22189,1,1,"east",249.960954355091,489.477611151064,408.971487795592,2052.06915478658,1334.75271796607,709.415848809171,0.498956404861495,0.67373785049138,0.224074252260468,2391.85821969098,-508.951640159271,NA
"Y:346@25:NW-2017","Y:346@25:NW",2017,2,NA,"east",NA,"Y",0,"NW",57.293037,-111.22189,1,1,"east",231.798955116545,481.875735014172,375.30292630822,2217.67911079149,1368.36622742079,670.966046575574,0.55172967544557,0.722616130724802,0.257677400713109,2478.14141506832,-475.492219852786,NA
"Y:346@25:NW-2018","Y:346@25:NW",2018,3,0,"east",NA,"Y",0,"NW",57.293037,-111.22189,1,1,"east",232.462186429206,459.070233512416,347.840655273066,2107.83672109649,1309.69639155633,644.316278184356,0.543593241515408,0.716375004712426,0.244039121749855,2331.34782088656,-485.191436425505,"absent"
"Y:346@25:NW-2019","Y:346@25:NW",2019,1,NA,"east",NA,"Y",0,"NW",57.293037,-111.22189,1,1,"east",355.570534921105,605.863858454249,618.45288506282,2072.88292123186,1800.06019713186,1029.73543720124,0.370233095825876,0.571967459979021,0.0996775245807838,2830.06822454207,-887.454968468421,NA
"Y:346@25:SW-2013","Y:346@25:SW",2013,1,NA,"east",NA,"Y",0,"SW",57.287397,-111.22135,1,1,"east",193.470892693015,426.040981158088,283.633501838235,1965.88423138787,1048.40539981618,517.622805606618,0.58087632696877,0.726041605505709,0.322400104967699,2079.52983830997,-291.835952675207,NA
"Y:346@25:SW-2014","Y:346@25:SW",2014,4,0,"east",NA,"Y",0,"SW",57.287397,-111.22135,1,1,"east",207.253647748162,433.295622702206,298.054147518382,1870.85877757353,1080.08651194853,527.102590762868,0.573990992895971,0.734180609090938,0.283179667359732,2011.51536756951,-328.670285638212,"absent"
"Y:346@25:SW-2015","Y:346@25:SW",2015,4,NA,"east",NA,"Y",0,"SW",57.287397,-111.22135,1,1,"east",261.3001953125,486.414418658088,431.132720588235,1987.43883272059,1392.61193704044,725.406640625,0.499046677702298,0.672831078030525,0.206333469030136,2330.51348351333,-567.8638713017,NA
"Y:346@25:SW-2016","Y:346@25:SW",2016,4,NA,"east",NA,"Y",0,"SW",57.287397,-111.22135,1,1,"east",220.156514246323,464.508547794118,331.974437040441,2066.00181525735,1182.13079044118,598.716302849265,0.553733898950261,0.72684333310668,0.273340831897975,2222.86167025276,-387.845506308594,NA
"Y:346@25:SW-2017","Y:346@25:SW",2017,2,NA,"east",NA,"Y",0,"SW",57.287397,-111.22135,1,1,"east",203.339705882353,440.260799632353,303.087143841912,2078.01019071691,1179.11586626838,563.17969898897,0.582019716480007,0.75005209730623,0.286099595236352,2207.05529349724,-371.659840957031,NA
"Y:346@25:SW-2018","Y:346@25:SW",2018,1,0,"east",NA,"Y",0,"SW",57.287397,-111.22135,1,1,"east",222.135661764706,449.609639246323,320.194910386029,2017.12170266544,1191.98646024816,582.749638097426,0.562547539171817,0.728813390155761,0.266078229720605,2193.47019148323,-406.693037173713,"absent"
"Y:346@25:SW-2019","Y:346@25:SW",2019,1,0,"east",NA,"Y",0,"SW",57.287397,-111.22135,1,1,"east",266.373270909926,496.871639476103,428.095053998162,1843.22108226103,1366.14717371324,735.983421415441,0.447251304442932,0.641596835605143,0.16476350662049,2279.67733135857,-594.358445537684,"absent"
"Y:350@24:CT-2013","Y:350@24:CT",2013,3,NA,"west",NA,"Y",0,"CT",57.434436,-111.47702,1,1,"west",231.51613107175,480.208810473188,372.736256568843,2221.12964421274,1334.76456021318,696.47973505682,0.522885219287589,0.709891083362798,0.249435239734349,2432.38037171914,-489.30838275538,NA
"Y:350@24:CT-2014","Y:350@24:CT",2014,2,0,"west",NA,"Y",0,"CT",57.434436,-111.47702,1,1,"west",219.807305444895,494.980484685174,353.065185040909,2385.11931351151,1330.97336820985,667.38095366984,0.581946811426954,0.753200189017429,0.284780620456732,2503.2872058208,-453.99950510106,"absent"
"Y:350@24:CT-2015","Y:350@24:CT",2015,4,1,"west",NA,"Y",0,"CT",57.434436,-111.47702,1,1,"west",378.746430216583,612.741616327734,711.086084133726,1964.95058471047,1920.58853380092,1211.98784906663,0.243687285003377,0.47522390506807,0.0175778672522255,2924.70808453753,-1045.67159186818,"present"
"Y:350@24:CT-2016","Y:350@24:CT",2016,4,0,"west",NA,"Y",0,"CT",57.434436,-111.47702,1,1,"west",316.50770597809,591.715029681999,517.041199156928,2346.15696224859,1692.24432379343,965.84225839159,0.417711956259436,0.638385573286887,0.163198189554833,2859.51666139209,-756.194469245562,"absent"
"Y:350@24:CT-2017","Y:350@24:CT",2017,4,0,"west",NA,"Y",0,"CT",57.434436,-111.47702,1,1,"west",303.831898319052,556.28373661409,494.457896651116,2237.45694666317,1712.20741810058,936.982298580093,0.417334402693838,0.641627939117858,0.136739554080233,2782.48169966744,-795.674665309464,"absent"
"Y:350@24:CT-2018","Y:350@24:CT",2018,3,NA,"west",NA,"Y",0,"CT",57.434436,-111.47702,1,1,"west",392.671796732271,635.769488896835,599.322707232766,2262.71398828136,2051.44851124778,1202.58708787252,0.315869454187941,0.586825902362155,0.0580319972145995,3113.87881277247,-1093.43980759205,NA
"Y:350@24:CT-2019","Y:350@24:CT",2019,1,NA,"west",NA,"Y",0,"CT",57.434436,-111.47702,1,1,"west",376.902553176788,623.609242533505,614.952694659199,1777.2863810045,1895.79037314519,1173.32725427026,0.232154776980539,0.500334536534847,-0.00505989312935365,2798.93812768137,-1063.60189628943,NA
"Y:350@24:NE-2013","Y:350@24:NE",2013,4,NA,"west",NA,"Y",0,"NE",57.436777,-111.4721,1,1,"west",234.991081586333,469.586030953938,406.655478217255,2235.35563183578,1316.21658470119,704.855744245976,0.529821907369543,0.695489678833821,0.267763959357275,2453.8271007963,-465.879293561063,NA
"Y:350@24:NE-2014","Y:350@24:NE",2014,1,0,"west",NA,"Y",0,"NE",57.436777,-111.4721,1,1,"west",230.079116563527,497.155605717767,390.187534340629,2379.59830955098,1374.72458221964,708.742959482529,0.544518990823872,0.721136257031316,0.257837475999744,2554.49512098663,-483.747447169868,"absent"
"Y:350@24:NE-2015","Y:350@24:NE",2015,4,0,"west",NA,"Y",0,"NE",57.436777,-111.4721,1,1,"west",430.971987196956,676.484642230753,826.342700690806,2093.61872514435,2122.25422840799,1370.04281485138,0.2101829992905,0.436430386742165,-0.00555543550464705,3216.91232366417,-1173.06829074619,"absent"
"Y:350@24:NE-2016","Y:350@24:NE",2016,2,0,"west",NA,"Y",0,"NE",57.436777,-111.4721,1,1,"west",317.717690418761,573.112757050116,534.476862607292,2337.72202911335,1690.35789552039,980.589926525193,0.409329428027945,0.627875386791237,0.161207405885409,2860.03261088447,-761.025695699325,"absent"
"Y:350@24:NE-2017","Y:350@24:NE",2017,4,0,"west",NA,"Y",0,"NE",57.436777,-111.4721,1,1,"west",299.266454950769,537.994285942752,490.558528767127,2228.47160008642,1687.56700542175,922.03566562445,0.431274419189595,0.647704724855888,0.155113509510271,2794.32035415051,-762.338754289697,"absent"
"Y:350@24:NE-2018","Y:350@24:NE",2018,4,0,"west",NA,"Y",0,"NE",57.436777,-111.4721,1,1,"west",405.059639877017,641.715658885376,638.096238686459,2270.06171211834,2087.08577330451,1258.18289540396,0.296906803138319,0.567841093688383,0.0515797220773574,3170.26446072788,-1126.70870737893,"absent"
"Y:350@24:NE-2019","Y:350@24:NE",2019,2,NA,"west",NA,"Y",0,"NE",57.436777,-111.4721,1,1,"west",395.757062978697,632.382250147805,653.491080853933,1832.21360000262,1960.42467578842,1249.95743391544,0.210186545141417,0.480662254188734,-0.0134484526653113,2890.84740889792,-1121.47338675159,NA
"Y:350@24:NW-2013","Y:350@24:NW",2013,2,NA,"west",NA,"Y",0,"NW",57.436895,-111.48061,1,1,"west",219.427561702869,443.411719736212,354.219760697341,2103.41473414443,1286.59491849127,667.64503166761,0.519694689734561,0.710262458250773,0.242377087948024,2313.92660446557,-484.719590010556,NA
"Y:350@24:NW-2014","Y:350@24:NW",2014,4,0,"west",NA,"Y",0,"NW",57.436895,-111.48061,1,1,"west",219.281118891908,494.720887426658,350.238852558617,2351.0697121233,1337.69712203885,659.435233380617,0.571850634054753,0.751101404006777,0.271107342179468,2472.07489583426,-462.368375371933,"absent"
"Y:350@24:NW-2015","Y:350@24:NW",2015,4,1,"west",NA,"Y",0,"NW",57.436895,-111.48061,1,1,"west",367.68229589145,574.855236021207,672.663276643539,1838.30826081905,1908.08527369543,1205.48554271121,0.216260718343791,0.471962795128982,-0.0113170898994014,2814.14017288182,-1085.41485199337,"present"
"Y:350@24:NW-2016","Y:350@24:NW",2016,2,0,"west",NA,"Y",0,"NW",57.436895,-111.48061,1,1,"west",298.499313003653,544.520987548092,478.588394326207,2145.47696386005,1606.53172121519,918.933607712757,0.402276606867214,0.636532255673424,0.145664791086381,2658.02991388069,-745.937577381943,"absent"
"Y:350@24:NW-2017","Y:350@24:NW",2017,4,0,"west",NA,"Y",0,"NW",57.436895,-111.48061,1,1,"west",281.975710616811,516.425586558134,455.07549623471,2121.08661798633,1595.67173693031,872.510784399077,0.433761022111428,0.657674502738653,0.154066163472228,2598.47392067046,-724.191894982425,"absent"
"Y:350@24:NW-2018","Y:350@24:NW",2018,2,NA,"west",NA,"Y",0,"NW",57.436895,-111.48061,1,1,"west",375.686244583065,604.253448925573,566.133771940374,2185.44232984117,1974.62610784954,1150.77093636177,0.321358364329311,0.596011820656987,0.0612017676792701,2992.25503116681,-1052.86790638434,NA
"Y:350@24:NW-2019","Y:350@24:NW",2019,3,NA,"west",NA,"Y",0,"NW",57.436895,-111.48061,1,1,"west",377.540829064355,628.726194259961,613.442353682168,1740.46121271858,1917.75192004243,1182.14206311539,0.225713033439672,0.502086091315173,-0.0137964574105577,2808.64258867508,-1087.24615806694,NA
"Y:350@24:SE-2013","Y:350@24:SE",2013,3,NA,"west",NA,"Y",0,"SE",57.431396,-111.47203,1,1,"west",281.068269910385,524.28034401205,500.424577562611,2158.39100039766,1439.75128825249,820.797642659929,0.453290422915706,0.622980158908155,0.202563724902232,2561.58112961885,-578.404187984868,NA
"Y:350@24:SE-2014","Y:350@24:SE",2014,4,0,"west",NA,"Y",0,"SE",57.431396,-111.47203,1,1,"west",234.948878024734,499.961233471294,424.285724587825,2247.17019952037,1330.48351541593,703.496866045945,0.53543734109993,0.695506402811314,0.2532707155742,2485.29772911849,-461.717206637893,"absent"
"Y:350@24:SE-2015","Y:350@24:SE",2015,4,0,"west",NA,"Y",0,"SE",57.431396,-111.47203,1,1,"west",439.005822672433,730.201707955564,871.489540497474,2243.79462635237,2060.15070558378,1289.04850824999,0.270069467533941,0.440294873766294,0.0435027293421168,3293.052109517,-1029.99962839488,"absent"
