location,year,datetime,occupied,region,latitude,longitude
Y-14-252-SE,2014,NA,NOT SURVEYED,UNMINEABLE,55.15208,-111.7839
Y-14-252-SE,2015,NA,NOT SURVEYED,UNMINEABLE,55.15208,-111.7839
Y-14-252-SE,2016,NA,NOT SURVEYED,UNMINEABLE,55.15208,-111.7839
Y-14-252-SE,2017,NA,NOT SURVEYED,UNMINEABLE,55.15208,-111.7839
Y-14-252-SE,2018,NA,NOT SURVEYED,UNMINEABLE,55.15208,-111.7839
Y-14-252-SE,2019,NA,NOT SURVEYED,UNMINEABLE,55.15208,-111.7839
Y-14-252-SE,2020,NA,NOT SURVEYED,UNMINEABLE,55.15208,-111.7839
Y-14-252-SE,2021,NA,NOT SURVEYED,UNMINEABLE,55.15208,-111.7839
Y-14-252-SW,2014,NA,NOT SURVEYED,UNMINEABLE,55.15193,-111.7928
Y-14-252-SW,2015,NA,NOT SURVEYED,UNMINEABLE,55.15193,-111.7928
Y-14-252-SW,2016,NA,NOT SURVEYED,UNMINEABLE,55.15193,-111.7928
Y-14-252-SW,2017,NA,NOT SURVEYED,UNMINEABLE,55.15193,-111.7928
Y-14-252-SW,2018,NA,NOT SURVEYED,UNMINEABLE,55.15193,-111.7928
Y-14-252-SW,2019,NA,NOT SURVEYED,UNMINEABLE,55.15193,-111.7928
Y-14-252-SW,2020,NA,NOT SURVEYED,UNMINEABLE,55.15193,-111.7928
Y-14-252-SW,2021,NA,NOT SURVEYED,UNMINEABLE,55.15193,-111.7928
Y-14-252-SW,2013,NA,NOT SURVEYED,UNMINEABLE,55.15193,-111.7928
Y-14-254-CT,2014,NA,NOT SURVEYED,UNMINEABLE,55.10609,-111.8304
Y-14-254-CT,2015,NA,NOT SURVEYED,UNMINEABLE,55.10609,-111.8304
Y-14-254-CT,2016,NA,NOT SURVEYED,UNMINEABLE,55.10609,-111.8304
Y-14-254-CT,2017,NA,NOT SURVEYED,UNMINEABLE,55.10609,-111.8304
Y-14-254-CT,2018,NA,NOT SURVEYED,UNMINEABLE,55.10609,-111.8304
Y-14-254-CT,2019,NA,NOT SURVEYED,UNMINEABLE,55.10609,-111.8304
Y-14-254-CT,2020,NA,NOT SURVEYED,UNMINEABLE,55.10609,-111.8304
Y-14-254-CT,2021,NA,NOT SURVEYED,UNMINEABLE,55.10609,-111.8304
Y-14-254-CT,2013,NA,NOT SURVEYED,UNMINEABLE,55.10609,-111.8304
Y-14-254-NE,2014,NA,NOT SURVEYED,UNMINEABLE,55.10821,-111.8261
Y-14-254-NE,2015,NA,NOT SURVEYED,UNMINEABLE,55.10821,-111.8261
Y-14-254-NE,2016,NA,NOT SURVEYED,UNMINEABLE,55.10821,-111.8261
Y-14-254-NE,2017,NA,NOT SURVEYED,UNMINEABLE,55.10821,-111.8261
Y-14-254-NE,2018,NA,NOT SURVEYED,UNMINEABLE,55.10821,-111.8261
Y-14-254-NE,2019,NA,NOT SURVEYED,UNMINEABLE,55.10821,-111.8261
Y-14-254-NE,2020,NA,NOT SURVEYED,UNMINEABLE,55.10821,-111.8261
Y-14-254-NE,2021,NA,NOT SURVEYED,UNMINEABLE,55.10821,-111.8261
Y-14-254-NE,2013,NA,NOT SURVEYED,UNMINEABLE,55.10821,-111.8261
Y-14-254-NW,2014,NA,NOT SURVEYED,UNMINEABLE,55.10744,-111.8364
Y-14-254-NW,2015,NA,NOT SURVEYED,UNMINEABLE,55.10744,-111.8364
Y-14-254-NW,2016,NA,NOT SURVEYED,UNMINEABLE,55.10744,-111.8364
Y-14-254-NW,2017,NA,NOT SURVEYED,UNMINEABLE,55.10744,-111.8364
Y-14-254-NW,2018,NA,NOT SURVEYED,UNMINEABLE,55.10744,-111.8364
Y-14-254-NW,2019,NA,NOT SURVEYED,UNMINEABLE,55.10744,-111.8364
Y-14-254-NW,2020,NA,NOT SURVEYED,UNMINEABLE,55.10744,-111.8364
Y-14-254-NW,2021,NA,NOT SURVEYED,UNMINEABLE,55.10744,-111.8364
Y-14-254-NW,2013,NA,NOT SURVEYED,UNMINEABLE,55.10744,-111.8364
Y-14-255-CT,2014,NA,NOT SURVEYED,UNMINEABLE,55.12218,-111.8029
Y-14-255-CT,2015,NA,NOT SURVEYED,UNMINEABLE,55.12218,-111.8029
Y-14-255-CT,2016,NA,NOT SURVEYED,UNMINEABLE,55.12218,-111.8029
Y-14-255-CT,2017,NA,NOT SURVEYED,UNMINEABLE,55.12218,-111.8029
Y-14-255-CT,2018,NA,NOT SURVEYED,UNMINEABLE,55.12218,-111.8029
Y-14-255-CT,2019,NA,NOT SURVEYED,UNMINEABLE,55.12218,-111.8029
Y-14-255-CT,2020,NA,NOT SURVEYED,UNMINEABLE,55.12218,-111.8029
Y-14-255-CT,2021,NA,NOT SURVEYED,UNMINEABLE,55.12218,-111.8029
Y-14-255-CT,2013,NA,NOT SURVEYED,UNMINEABLE,55.12218,-111.8029
Y-14-255-NE,2014,NA,NOT SURVEYED,UNMINEABLE,55.12491,-111.7983
Y-14-255-NE,2015,NA,NOT SURVEYED,UNMINEABLE,55.12491,-111.7983
Y-14-255-NE,2016,NA,NOT SURVEYED,UNMINEABLE,55.12491,-111.7983
Y-14-255-NE,2017,NA,NOT SURVEYED,UNMINEABLE,55.12491,-111.7983
Y-14-255-NE,2018,NA,NOT SURVEYED,UNMINEABLE,55.12491,-111.7983
Y-14-255-NE,2019,NA,NOT SURVEYED,UNMINEABLE,55.12491,-111.7983
Y-14-255-NE,2020,NA,NOT SURVEYED,UNMINEABLE,55.12491,-111.7983
Y-14-255-NE,2021,NA,NOT SURVEYED,UNMINEABLE,55.12491,-111.7983
Y-14-255-NE,2013,NA,NOT SURVEYED,UNMINEABLE,55.12491,-111.7983
Y-14-255-NW,2014,NA,NOT SURVEYED,UNMINEABLE,55.12495,-111.8075
Y-14-255-NW,2015,NA,NOT SURVEYED,UNMINEABLE,55.12495,-111.8075
Y-14-255-NW,2016,NA,NOT SURVEYED,UNMINEABLE,55.12495,-111.8075
Y-14-255-NW,2017,NA,NOT SURVEYED,UNMINEABLE,55.12495,-111.8075
Y-14-255-NW,2018,NA,NOT SURVEYED,UNMINEABLE,55.12495,-111.8075
Y-14-255-NW,2019,NA,NOT SURVEYED,UNMINEABLE,55.12495,-111.8075
Y-14-255-NW,2020,NA,NOT SURVEYED,UNMINEABLE,55.12495,-111.8075
Y-14-255-NW,2021,NA,NOT SURVEYED,UNMINEABLE,55.12495,-111.8075
Y-14-255-SE,2014,NA,NOT SURVEYED,UNMINEABLE,55.11951,-111.7981
Y-14-255-SE,2015,NA,NOT SURVEYED,UNMINEABLE,55.11951,-111.7981
Y-14-255-SE,2016,NA,NOT SURVEYED,UNMINEABLE,55.11951,-111.7981
Y-14-255-SE,2017,NA,NOT SURVEYED,UNMINEABLE,55.11951,-111.7981
Y-14-255-SE,2018,NA,NOT SURVEYED,UNMINEABLE,55.11951,-111.7981
Y-14-255-SE,2019,NA,NOT SURVEYED,UNMINEABLE,55.11951,-111.7981
Y-14-255-SE,2020,NA,NOT SURVEYED,UNMINEABLE,55.11951,-111.7981
Y-14-255-SE,2021,NA,NOT SURVEYED,UNMINEABLE,55.11951,-111.7981
Y-14-255-SE,2013,NA,NOT SURVEYED,UNMINEABLE,55.11951,-111.7981
Y-14-255-SW,2014,NA,NOT SURVEYED,UNMINEABLE,55.11945,-111.8076
Y-14-255-SW,2015,NA,NOT SURVEYED,UNMINEABLE,55.11945,-111.8076
Y-14-255-SW,2016,NA,NOT SURVEYED,UNMINEABLE,55.11945,-111.8076
Y-14-255-SW,2017,NA,NOT SURVEYED,UNMINEABLE,55.11945,-111.8076
Y-14-255-SW,2018,NA,NOT SURVEYED,UNMINEABLE,55.11945,-111.8076
Y-14-255-SW,2019,NA,NOT SURVEYED,UNMINEABLE,55.11945,-111.8076
Y-14-255-SW,2020,NA,NOT SURVEYED,UNMINEABLE,55.11945,-111.8076
Y-14-255-SW,2021,NA,NOT SURVEYED,UNMINEABLE,55.11945,-111.8076
Y-14-390-CT,2013,NA,NOT SURVEYED,UNMINEABLE,55.10431,-111.7571
Y-14-390-CT,2015,NA,NOT SURVEYED,UNMINEABLE,55.10431,-111.7571
Y-14-390-CT,2016,NA,NOT SURVEYED,UNMINEABLE,55.10431,-111.7571
Y-14-390-CT,2017,NA,NOT SURVEYED,UNMINEABLE,55.10431,-111.7571
Y-14-390-CT,2018,NA,NOT SURVEYED,UNMINEABLE,55.10431,-111.7571
Y-14-390-CT,2019,NA,NOT SURVEYED,UNMINEABLE,55.10431,-111.7571
Y-14-390-CT,2020,NA,NOT SURVEYED,UNMINEABLE,55.10431,-111.7571
Y-14-390-CT,2021,NA,NOT SURVEYED,UNMINEABLE,55.10431,-111.7571
Y-14-390-NE,2013,NA,NOT SURVEYED,UNMINEABLE,55.10701,-111.7523
Y-14-390-NE,2015,NA,NOT SURVEYED,UNMINEABLE,55.10701,-111.7523
Y-14-390-NE,2016,NA,NOT SURVEYED,UNMINEABLE,55.10701,-111.7523
Y-14-390-NE,2017,NA,NOT SURVEYED,UNMINEABLE,55.10701,-111.7523
Y-14-390-NE,2018,NA,NOT SURVEYED,UNMINEABLE,55.10701,-111.7523
Y-14-390-NE,2019,NA,NOT SURVEYED,UNMINEABLE,55.10701,-111.7523
Y-14-390-NE,2020,NA,NOT SURVEYED,UNMINEABLE,55.10701,-111.7523
Y-14-390-NE,2021,NA,NOT SURVEYED,UNMINEABLE,55.10701,-111.7523
Y-14-390-NW,2013,NA,NOT SURVEYED,UNMINEABLE,55.10707,-111.7592
Y-14-390-NW,2015,NA,NOT SURVEYED,UNMINEABLE,55.10707,-111.7592
Y-14-390-NW,2016,NA,NOT SURVEYED,UNMINEABLE,55.10707,-111.7592
Y-14-390-NW,2017,NA,NOT SURVEYED,UNMINEABLE,55.10707,-111.7592
Y-14-390-NW,2018,NA,NOT SURVEYED,UNMINEABLE,55.10707,-111.7592
Y-14-390-NW,2019,NA,NOT SURVEYED,UNMINEABLE,55.10707,-111.7592
Y-14-390-NW,2020,NA,NOT SURVEYED,UNMINEABLE,55.10707,-111.7592
Y-14-390-NW,2021,NA,NOT SURVEYED,UNMINEABLE,55.10707,-111.7592
Y-14-390-SE,2013,NA,NOT SURVEYED,UNMINEABLE,55.10166,-111.7523
Y-14-390-SE,2015,NA,NOT SURVEYED,UNMINEABLE,55.10166,-111.7523
Y-14-390-SE,2016,NA,NOT SURVEYED,UNMINEABLE,55.10166,-111.7523
Y-14-390-SE,2017,NA,NOT SURVEYED,UNMINEABLE,55.10166,-111.7523
Y-14-390-SE,2018,NA,NOT SURVEYED,UNMINEABLE,55.10166,-111.7523
Y-14-390-SE,2019,NA,NOT SURVEYED,UNMINEABLE,55.10166,-111.7523
Y-14-390-SE,2020,NA,NOT SURVEYED,UNMINEABLE,55.10166,-111.7523
Y-14-390-SE,2021,NA,NOT SURVEYED,UNMINEABLE,55.10166,-111.7523
Y-14-390-SW,2013,NA,NOT SURVEYED,UNMINEABLE,55.10159,-111.7618
Y-14-390-SW,2015,NA,NOT SURVEYED,UNMINEABLE,55.10159,-111.7618
Y-14-390-SW,2016,NA,NOT SURVEYED,UNMINEABLE,55.10159,-111.7618
Y-14-390-SW,2017,NA,NOT SURVEYED,UNMINEABLE,55.10159,-111.7618
Y-14-390-SW,2018,NA,NOT SURVEYED,UNMINEABLE,55.10159,-111.7618
Y-14-390-SW,2019,NA,NOT SURVEYED,UNMINEABLE,55.10159,-111.7618
Y-14-390-SW,2020,NA,NOT SURVEYED,UNMINEABLE,55.10159,-111.7618
Y-14-390-SW,2021,NA,NOT SURVEYED,UNMINEABLE,55.10159,-111.7618
Y-14-391-CT,2013,NA,NOT SURVEYED,UNMINEABLE,55.11824,-111.7549
Y-14-391-CT,2015,NA,NOT SURVEYED,UNMINEABLE,55.11824,-111.7549
Y-14-391-CT,2018,NA,NOT SURVEYED,UNMINEABLE,55.11824,-111.7549
Y-14-391-CT,2019,NA,NOT SURVEYED,UNMINEABLE,55.11824,-111.7549
Y-14-391-CT,2020,NA,NOT SURVEYED,UNMINEABLE,55.11824,-111.7549
Y-14-391-CT,2021,NA,NOT SURVEYED,UNMINEABLE,55.11824,-111.7549
Y-14-391-CT,2016,NA,NOT SURVEYED,UNMINEABLE,55.11824,-111.7549
Y-14-391-NE,2013,NA,NOT SURVEYED,UNMINEABLE,55.12096,-111.7503
Y-14-391-NE,2015,NA,NOT SURVEYED,UNMINEABLE,55.12096,-111.7503
Y-14-391-NE,2016,NA,NOT SURVEYED,UNMINEABLE,55.12096,-111.7503
Y-14-391-NE,2018,NA,NOT SURVEYED,UNMINEABLE,55.12096,-111.7503
Y-14-391-NE,2019,NA,NOT SURVEYED,UNMINEABLE,55.12096,-111.7503
Y-14-391-NE,2020,NA,NOT SURVEYED,UNMINEABLE,55.12096,-111.7503
Y-14-391-NE,2021,NA,NOT SURVEYED,UNMINEABLE,55.12096,-111.7503
Y-14-391-NW,2013,NA,NOT SURVEYED,UNMINEABLE,55.12086,-111.7597
Y-14-391-NW,2015,NA,NOT SURVEYED,UNMINEABLE,55.12086,-111.7597
