project,organization,location,recording_date,recording_time,latitude,longitude,YERAobs,long4,lat4,datetime,syear,sdoy,shod,stod,long3,lat3,numyears,region
Bayne-OSM-YERA-2021,BU,Y-3-208-CT,2021-07-09,2:00:00,54.71886,-110.5564,0,-110.5564,54.7189,2021-07-09 2:00,2021,190,2,2,-110.556,54.719,2,UNMINEABLE
Bayne-OSM-YERA-2021,BU,Y-3-208-CT,2021-07-09,2:20:00,54.71886,-110.5564,0,-110.5564,54.7189,2021-07-09 2:20,2021,190,2,2.333333,-110.556,54.719,2,UNMINEABLE
Bayne-OSM-YERA-2021,BU,Y-3-208-NW,2021-07-09,1:00:00,54.72111,-110.5513,0,-110.5513,54.7211,2021-07-09 1:00,2021,190,1,1,-110.551,54.721,2,UNMINEABLE
Bayne-OSM-YERA-2021,BU,Y-3-210-CT,2021-06-20,2:00:00,54.69072,-110.5179,1,-110.5179,54.6907,2021-06-20 2:00,2021,171,2,2,-110.518,54.691,2,UNMINEABLE
Bayne-OSM-YERA-2021,BU,Y-4-212-CT,2021-06-23,1:20:00,54.62856,-110.4218,1,-110.4218,54.6286,2021-06-23 1:20,2021,174,1,1.333333,-110.422,54.629,2,UNMINEABLE
Bayne-OSM-YERA-2021,BU,Y-3-210-CT,2021-06-24,1:40:00,54.69072,-110.5179,1,-110.5179,54.6907,2021-06-24 1:40,2021,175,1,1.666667,-110.518,54.691,2,UNMINEABLE
Bayne-OSM-YERA-2021,BU,Y-55-473-SW,2021-07-09,1:20:00,55.94399,-113.8335,0,-113.8335,55.944,2021-07-09 1:20,2021,190,1,1.333333,-113.833,55.944,2,UNMINEABLE
Bayne-OSM-YERA-2021,BU,Y-2-204-CT,2021-07-09,0:00:00,54.68429,-110.7701,0,-110.7701,54.6843,2021-07-09 0:00,2021,190,0,0,-110.77,54.684,2,UNMINEABLE
Bayne-OSM-YERA-2021,BU,Y-5-216-A,2021-06-23,2:40:00,54.43712,-110.0616,1,-110.0616,54.4371,2021-06-23 2:40,2021,174,2,2.666667,-110.062,54.437,2,UNMINEABLE
Bayne-OSM-YERA-2021,BU,Y-55-474-D,2021-07-09,2:40:00,55.95538,-113.9053,0,-113.9053,55.9554,2021-07-09 2:40,2021,190,2,2.666667,-113.905,55.955,2,UNMINEABLE
Bayne-OSM-YERA-2021,BU,Y-3-210-NW,2021-06-22,1:00:00,54.69344,-110.5225,1,-110.5225,54.6934,2021-06-22 1:00,2021,173,1,1,-110.523,54.693,2,UNMINEABLE
Bayne-OSM-YERA-2021,BU,Y-18-376-C,2021-07-08,0:00:00,54.68715,-110.7768,0,-110.7768,54.6871,2021-07-08 0:00,2021,189,0,0,-110.777,54.687,2,UNMINEABLE
Bayne-OSM-YERA-2021,BU,Y-3-208-CT,2021-07-09,1:00:00,54.71886,-110.5564,0,-110.5564,54.7189,2021-07-09 1:00,2021,190,1,1,-110.556,54.719,2,UNMINEABLE
Bayne-OSM-YERA-2021,BU,Y-3-210-NW,2021-06-19,0:00:00,54.69344,-110.5225,0,-110.5225,54.6934,2021-06-19 0:00,2021,170,0,0,-110.523,54.693,2,UNMINEABLE
Bayne-OSM-YERA-2021,BU,Y-3-208-NW,2021-07-09,2:00:00,54.72111,-110.5513,0,-110.5513,54.7211,2021-07-09 2:00,2021,190,2,2,-110.551,54.721,2,UNMINEABLE
Bayne-OSM-YERA-2021,BU,Y-1-203-A,2021-07-09,1:00:00,54.67455,-110.7035,0,-110.7035,54.6745,2021-07-09 1:00,2021,190,1,1,-110.703,54.675,2,UNMINEABLE
Bayne-OSM-YERA-2021,BU,Y-55-475-C,2021-07-09,1:40:00,55.89075,-113.8799,0,-113.8799,55.8908,2021-07-09 1:40,2021,190,1,1.666667,-113.88,55.891,2,UNMINEABLE
Bayne-OSM-YERA-2021,BU,Y-1-203-B,2021-07-09,0:20:00,54.68077,-110.704,1,-110.704,54.6808,2021-07-09 0:20,2021,190,0,0.3333333,-110.704,54.681,2,UNMINEABLE
Bayne-OSM-YERA-2021,BU,Y-55-475-A,2021-07-09,1:40:00,55.88042,-113.8815,0,-113.8815,55.8804,2021-07-09 1:40,2021,190,1,1.666667,-113.882,55.88,2,UNMINEABLE
Bayne-OSM-YERA-2021,BU,Y-55-475-C,2021-07-09,0:40:00,55.89075,-113.8799,0,-113.8799,55.8908,2021-07-09 0:40,2021,190,0,0.6666667,-113.88,55.891,2,UNMINEABLE
Bayne-OSM-YERA-2021,BU,Y-55-474-B,2021-07-09,2:20:00,55.95718,-113.8944,0,-113.8944,55.9572,2021-07-09 2:20,2021,190,2,2.333333,-113.894,55.957,2,UNMINEABLE
Bayne-OSM-YERA-2021,BU,Y-3-208-NW,2021-07-09,2:40:00,54.72111,-110.5513,0,-110.5513,54.7211,2021-07-09 2:40,2021,190,2,2.666667,-110.551,54.721,2,UNMINEABLE
Bayne-OSM-YERA-2021,BU,Y-1-203-A,2021-07-09,2:00:00,54.67455,-110.7035,0,-110.7035,54.6745,2021-07-09 2:00,2021,190,2,2,-110.703,54.675,2,UNMINEABLE
Bayne-OSM-YERA-2021,BU,Y-1-203-A,2021-07-09,0:20:00,54.67455,-110.7035,0,-110.7035,54.6745,2021-07-09 0:20,2021,190,0,0.3333333,-110.703,54.675,2,UNMINEABLE
Bayne-OSM-YERA-2021,BU,Y-3-210-CT,2021-06-20,0:40:00,54.69072,-110.5179,1,-110.5179,54.6907,2021-06-20 0:40,2021,171,0,0.6666667,-110.518,54.691,2,UNMINEABLE
Bayne-OSM-YERA-2021,BU,Y-55-473-SW,2021-07-09,2:20:00,55.94399,-113.8335,0,-113.8335,55.944,2021-07-09 2:20,2021,190,2,2.333333,-113.833,55.944,2,UNMINEABLE
Bayne-OSM-YERA-2021,BU,Y-55-473-SW,2021-07-09,0:40:00,55.94399,-113.8335,0,-113.8335,55.944,2021-07-09 0:40,2021,190,0,0.6666667,-113.833,55.944,2,UNMINEABLE
Bayne-OSM-YERA-2021,BU,Y-55-475-A,2021-07-09,2:40:00,55.88042,-113.8815,0,-113.8815,55.8804,2021-07-09 2:40,2021,190,2,2.666667,-113.882,55.88,2,UNMINEABLE
Bayne-OSM-YERA-2021,BU,Y-3-210-NW,2021-06-19,0:20:00,54.69344,-110.5225,0,-110.5225,54.6934,2021-06-19 0:20,2021,170,0,0.3333333,-110.523,54.693,2,UNMINEABLE
Bayne-OSM-YERA-2021,BU,Y-55-475-C,2021-07-09,2:40:00,55.89075,-113.8799,0,-113.8799,55.8908,2021-07-09 2:40,2021,190,2,2.666667,-113.88,55.891,2,UNMINEABLE
Bayne-OSM-YERA-2021,BU,Y-5-216-A,2021-06-22,2:40:00,54.43712,-110.0616,1,-110.0616,54.4371,2021-06-22 2:40,2021,173,2,2.666667,-110.062,54.437,2,UNMINEABLE
Bayne-OSM-YERA-2021,BU,Y-5-216-A,2021-06-23,1:40:00,54.43712,-110.0616,1,-110.0616,54.4371,2021-06-23 1:40,2021,174,1,1.666667,-110.062,54.437,2,UNMINEABLE
Bayne-OSM-YERA-2021,BU,Y-3-210-NW,2021-06-19,2:40:00,54.69344,-110.5225,0,-110.5225,54.6934,2021-06-19 2:40,2021,170,2,2.666667,-110.523,54.693,2,UNMINEABLE
Bayne-OSM-YERA-2021,BU,Y-55-474-B,2021-07-09,0:40:00,55.95718,-113.8944,0,-113.8944,55.9572,2021-07-09 0:40,2021,190,0,0.6666667,-113.894,55.957,2,UNMINEABLE
Bayne-OSM-YERA-2021,BU,Y-55-475-C,2021-07-09,1:00:00,55.89075,-113.8799,0,-113.8799,55.8908,2021-07-09 1:00,2021,190,1,1,-113.88,55.891,2,UNMINEABLE
Bayne-OSM-YERA-2021,BU,Y-55-475-B,2021-07-09,1:40:00,55.88527,-113.874,0,-113.874,55.8853,2021-07-09 1:40,2021,190,1,1.666667,-113.874,55.885,2,UNMINEABLE
Bayne-OSM-YERA-2021,BU,Y-55-475-A,2021-07-09,2:00:00,55.88042,-113.8815,0,-113.8815,55.8804,2021-07-09 2:00,2021,190,2,2,-113.882,55.88,2,UNMINEABLE
Bayne-OSM-YERA-2021,BU,Y-55-474-A,2021-07-09,1:20:00,55.95309,-113.8985,0,-113.8985,55.9531,2021-07-09 1:20,2021,190,1,1.333333,-113.898,55.953,2,UNMINEABLE
Bayne-OSM-YERA-2021,BU,Y-18-376-C,2021-07-08,1:20:00,54.68715,-110.7768,0,-110.7768,54.6871,2021-07-08 1:20,2021,189,1,1.333333,-110.777,54.687,2,UNMINEABLE
Bayne-OSM-YERA-2021,BU,RS-49-NW,2021-06-10,1:00:00,57.38478,-111.2339,0,-111.2339,57.3848,2021-06-10 1:00,2021,161,1,1,-111.234,57.385,3,EAST
Bayne-OSM-YERA-2021,BU,RS-49-NW,2021-06-09,1:00:00,57.38478,-111.2339,0,-111.2339,57.3848,2021-06-09 1:00,2021,160,1,1,-111.234,57.385,3,EAST
Bayne-OSM-YERA-2021,BU,RS-46-SE,2021-06-13,0:00:00,57.39634,-111.2266,0,-111.2266,57.3963,2021-06-13 0:00,2021,164,0,0,-111.227,57.396,3,EAST
Bayne-OSM-YERA-2021,BU,RS-46-SE,2021-06-24,2:00:00,57.39634,-111.2266,0,-111.2266,57.3963,2021-06-24 2:00,2021,175,2,2,-111.227,57.396,3,EAST
Bayne-OSM-YERA-2021,BU,Y-55-473-CT,2021-07-09,2:00:00,55.94719,-113.8312,0,-113.8312,55.9472,2021-07-09 2:00,2021,190,2,2,-113.831,55.947,3,UNMINEABLE
Bayne-OSM-YERA-2021,BU,Y-55-473-CT,2021-07-09,2:20:00,55.94719,-113.8312,0,-113.8312,55.9472,2021-07-09 2:20,2021,190,2,2.333333,-113.831,55.947,3,UNMINEABLE
Bayne-OSM-YERA-2021,BU,RS-40-E,2021-06-06,1:00:00,57.47293,-111.1726,1,-111.1726,57.4729,2021-06-06 1:00,2021,157,1,1,-111.173,57.473,3,EAST
Bayne-OSM-YERA-2021,BU,Y-55-473-CT,2021-07-09,0:40:00,55.94719,-113.8312,0,-113.8312,55.9472,2021-07-09 0:40,2021,190,0,0.6666667,-113.831,55.947,3,UNMINEABLE
Bayne-OSM-YERA-2021,BU,RS-46-SE,2021-07-05,1:00:00,57.39634,-111.2266,0,-111.2266,57.3963,2021-07-05 1:00,2021,186,1,1,-111.227,57.396,3,EAST
Bayne-OSM-YERA-2021,BU,RS-40-E,2021-06-30,0:00:00,57.47293,-111.1726,1,-111.1726,57.4729,2021-06-30 0:00,2021,181,0,0,-111.173,57.473,3,EAST
Bayne-OSM-YERA-2021,BU,RS-46-SE,2021-06-07,2:00:00,57.39634,-111.2266,0,-111.2266,57.3963,2021-06-07 2:00,2021,158,2,2,-111.227,57.396,3,EAST
Bayne-OSM-YERA-2021,BU,Y-55-473-SE,2021-07-09,2:40:00,55.94695,-113.8234,0,-113.8234,55.947,2021-07-09 2:40,2021,190,2,2.666667,-113.823,55.947,3,UNMINEABLE
Bayne-OSM-YERA-2021,BU,Y-55-473-SE,2021-07-09,1:00:00,55.94695,-113.8234,0,-113.8234,55.947,2021-07-09 1:00,2021,190,1,1,-113.823,55.947,3,UNMINEABLE
Bayne-OSM-YERA-2021,BU,RS-49-NW,2021-06-25,0:00:00,57.38478,-111.2339,0,-111.2339,57.3848,2021-06-25 0:00,2021,176,0,0,-111.234,57.385,3,EAST
Bayne-OSM-YERA-2021,BU,Y-55-473-CT,2021-07-09,1:40:00,55.94719,-113.8312,0,-113.8312,55.9472,2021-07-09 1:40,2021,190,1,1.666667,-113.831,55.947,3,UNMINEABLE
Bayne-OSM-YERA-2021,BU,RS-40-E,2021-07-07,0:00:00,57.47293,-111.1726,1,-111.1726,57.4729,2021-07-07 0:00,2021,188,0,0,-111.173,57.473,3,EAST
Bayne-OSM-YERA-2021,BU,Y-55-473-SE,2021-07-09,0:40:00,55.94695,-113.8234,0,-113.8234,55.947,2021-07-09 0:40,2021,190,0,0.6666667,-113.823,55.947,3,UNMINEABLE
Bayne-OSM-YERA-2021,BU,Y-55-473-SE,2021-07-09,0:20:00,55.94695,-113.8234,0,-113.8234,55.947,2021-07-09 0:20,2021,190,0,0.3333333,-113.823,55.947,3,UNMINEABLE
Bayne-OSM-YERA-2021,BU,Y-1-207-B,2021-06-13,2:40:00,54.61522,-110.775,0,-110.775,54.6152,2021-06-13 2:40,2021,164,2,2.666667,-110.775,54.615,4,UNMINEABLE
Bayne-OSM-YERA-2021,BU,Y-21-464-C,2021-07-03,0:00:00,56.02224,-110.8628,1,-110.8628,56.0222,2021-07-03 0:00,2021,184,0,0,-110.863,56.022,4,UNMINEABLE
Bayne-OSM-YERA-2021,BU,RS-26-R,2021-05-30,2:00:00,57.45672,-111.2056,1,-111.2056,57.4567,2021-05-30 2:00,2021,150,2,2,-111.206,57.457,4,EAST
Bayne-OSM-YERA-2021,BU,Y-1-207-B,2021-06-17,0:40:00,54.61522,-110.775,0,-110.775,54.6152,2021-06-17 0:40,2021,168,0,0.6666667,-110.775,54.615,4,UNMINEABLE
Bayne-OSM-YERA-2021,BU,Y-24-295-NE2,2021-07-03,1:00:00,57.43703,-111.4959,0,-111.4959,57.437,2021-07-03 1:00,2021,184,1,1,-111.496,57.437,4,WEST
Bayne-OSM-YERA-2021,BU,Y-1-207-C,2021-06-16,2:00:00,54.62076,-110.774,0,-110.774,54.6208,2021-06-16 2:00,2021,167,2,2,-110.774,54.621,4,UNMINEABLE
Bayne-OSM-YERA-2021,BU,RS-26-R,2021-07-06,1:00:00,57.45672,-111.2056,1,-111.2056,57.4567,2021-07-06 1:00,2021,187,1,1,-111.206,57.457,4,EAST
Bayne-OSM-YERA-2021,BU,Y-1-207-A,2021-06-19,0:00:00,54.61274,-110.7837,1,-110.7837,54.6127,2021-06-19 0:00,2021,170,0,0,-110.784,54.613,4,UNMINEABLE
Bayne-OSM-YERA-2021,BU,Y-21-464-D,2021-07-02,1:20:00,56.0275,-110.8628,0,-110.8628,56.0275,2021-07-02 1:20,2021,183,1,1.333333,-110.863,56.028,4,UNMINEABLE
Bayne-OSM-YERA-2021,BU,Y-21-464-D,2021-07-04,2:40:00,56.0275,-110.8628,0,-110.8628,56.0275,2021-07-04 2:40,2021,185,2,2.666667,-110.863,56.028,4,UNMINEABLE
Bayne-OSM-YERA-2021,BU,Y-1-207-B,2021-06-14,1:40:00,54.61522,-110.775,0,-110.775,54.6152,2021-06-14 1:40,2021,165,1,1.666667,-110.775,54.615,4,UNMINEABLE
Bayne-OSM-YERA-2021,BU,Y-1-207-A,2021-06-22,0:20:00,54.61274,-110.7837,1,-110.7837,54.6127,2021-06-22 0:20,2021,173,0,0.3333333,-110.784,54.613,4,UNMINEABLE
Bayne-OSM-YERA-2021,BU,Y-23-265-A,2021-06-12,1:00:00,57.37137,-111.2393,0,-111.2393,57.3714,2021-06-12 1:00,2021,163,1,1,-111.239,57.371,4,EAST
Bayne-OSM-YERA-2021,BU,Y-24-294-NE2,2021-06-19,0:00:00,57.43749,-111.5124,0,-111.5124,57.4375,2021-06-19 0:00,2021,170,0,0,-111.512,57.437,4,WEST
Bayne-OSM-YERA-2021,BU,Y-23-265-B,2021-06-09,1:00:00,57.37198,-111.2277,0,-111.2277,57.372,2021-06-09 1:00,2021,160,1,1,-111.228,57.372,4,EAST
Bayne-OSM-YERA-2021,BU,Y-1-207-E,2021-06-15,1:40:00,54.62329,-110.7555,0,-110.7555,54.6233,2021-06-15 1:40,2021,166,1,1.666667,-110.756,54.623,4,UNMINEABLE
Bayne-OSM-YERA-2021,BU,Y-23-265-A,2021-06-29,2:00:00,57.37137,-111.2393,0,-111.2393,57.3714,2021-06-29 2:00,2021,180,2,2,-111.239,57.371,4,EAST
Bayne-OSM-YERA-2021,BU,Y-24-294-NE2,2021-07-06,2:00:00,57.43749,-111.5124,0,-111.5124,57.4375,2021-07-06 2:00,2021,187,2,2,-111.512,57.437,4,WEST
Bayne-OSM-YERA-2021,BU,Y-1-207-B,2021-06-16,2:20:00,54.61522,-110.775,0,-110.775,54.6152,2021-06-16 2:20,2021,167,2,2.333333,-110.775,54.615,4,UNMINEABLE
Bayne-OSM-YERA-2021,BU,Y-23-282-D,2021-06-19,2:00:00,57.35551,-111.266,0,-111.266,57.3555,2021-06-19 2:00,2021,170,2,2,-111.266,57.356,4,EAST
Bayne-OSM-YERA-2021,BU,Y-24-294-NE2,2021-06-18,0:00:00,57.43749,-111.5124,0,-111.5124,57.4375,2021-06-18 0:00,2021,169,0,0,-111.512,57.437,4,WEST
Bayne-OSM-YERA-2021,BU,Y-1-207-E,2021-06-13,0:00:00,54.62329,-110.7555,0,-110.7555,54.6233,2021-06-13 0:00,2021,164,0,0,-110.756,54.623,4,UNMINEABLE
Bayne-OSM-YERA-2021,BU,Y-24-295-NE2,2021-06-29,2:00:00,57.43703,-111.4959,0,-111.4959,57.437,2021-06-29 2:00,2021,180,2,2,-111.496,57.437,4,WEST
Bayne-OSM-YERA-2021,BU,Y-21-464-E,2021-07-02,1:20:00,56.01523,-110.8665,0,-110.8665,56.0152,2021-07-02 1:20,2021,183,1,1.333333,-110.867,56.015,4,UNMINEABLE
Bayne-OSM-YERA-2021,BU,Y-21-464-C,2021-07-03,0:40:00,56.02224,-110.8628,1,-110.8628,56.0222,2021-07-03 0:40,2021,184,0,0.6666667,-110.863,56.022,4,UNMINEABLE
Bayne-OSM-YERA-2021,BU,Y-21-464-C,2021-07-04,0:00:00,56.02224,-110.8628,1,-110.8628,56.0222,2021-07-04 0:00,2021,185,0,0,-110.863,56.022,4,UNMINEABLE
Bayne-OSM-YERA-2021,BU,Y-21-464-E,2021-07-03,0:00:00,56.01523,-110.8665,0,-110.8665,56.0152,2021-07-03 0:00,2021,184,0,0,-110.867,56.015,4,UNMINEABLE
Bayne-OSM-YERA-2021,BU,RS-26-Q,2021-06-09,2:00:00,57.45681,-111.1946,1,-111.1946,57.4568,2021-06-09 2:00,2021,160,2,2,-111.195,57.457,4,EAST
Bayne-OSM-YERA-2021,BU,Y-1-207-E,2021-06-13,2:20:00,54.62329,-110.7555,0,-110.7555,54.6233,2021-06-13 2:20,2021,164,2,2.333333,-110.756,54.623,4,UNMINEABLE
Bayne-OSM-YERA-2021,BU,Y-1-207-A,2021-06-17,0:00:00,54.61274,-110.7837,1,-110.7837,54.6127,2021-06-17 0:00,2021,168,0,0,-110.784,54.613,4,UNMINEABLE
Bayne-OSM-YERA-2021,BU,Y-23-266-C,2021-06-30,0:00:00,57.37058,-111.2951,0,-111.2951,57.3706,2021-06-30 0:00,2021,181,0,0,-111.295,57.371,4,EAST
Bayne-OSM-YERA-2021,BU,Y-23-266-C,2021-06-03,0:00:00,57.37058,-111.2951,0,-111.2951,57.3706,2021-06-03 0:00,2021,154,0,0,-111.295,57.371,4,EAST
Bayne-OSM-YERA-2021,BU,RS-26-R,2021-07-05,1:00:00,57.45672,-111.2056,1,-111.2056,57.4567,2021-07-05 1:00,2021,186,1,1,-111.206,57.457,4,EAST
Bayne-OSM-YERA-2021,BU,Y-1-207-C,2021-06-18,2:00:00,54.62076,-110.774,0,-110.774,54.6208,2021-06-18 2:00,2021,169,2,2,-110.774,54.621,4,UNMINEABLE
Bayne-OSM-YERA-2021,BU,RS-26-Q,2021-06-25,2:00:00,57.45681,-111.1946,1,-111.1946,57.4568,2021-06-25 2:00,2021,176,2,2,-111.195,57.457,4,EAST
Bayne-OSM-YERA-2021,BU,Y-21-464-E,2021-07-04,2:00:00,56.01523,-110.8665,0,-110.8665,56.0152,2021-07-04 2:00,2021,185,2,2,-110.867,56.015,4,UNMINEABLE
Bayne-OSM-YERA-2021,BU,Y-23-266-C,2021-06-16,1:00:00,57.37058,-111.2951,0,-111.2951,57.3706,2021-06-16 1:00,2021,167,1,1,-111.295,57.371,4,EAST
Bayne-OSM-YERA-2021,BU,Y-23-282-D,2021-07-04,1:00:00,57.35551,-111.266,0,-111.266,57.3555,2021-07-04 1:00,2021,185,1,1,-111.266,57.356,4,EAST
Bayne-OSM-YERA-2021,BU,Y-5-218-SE,2021-06-22,2:40:00,54.436,-110.1057,0,-110.1057,54.436,2021-06-22 2:40,2021,173,2,2.666667,-110.106,54.436,4,UNMINEABLE
Bayne-OSM-YERA-2021,BU,Y-24-295-NE2,2021-06-02,1:00:00,57.43703,-111.4959,0,-111.4959,57.437,2021-06-02 1:00,2021,153,1,1,-111.496,57.437,4,WEST
Bayne-OSM-YERA-2021,BU,Y-23-282-D,2021-06-30,2:00:00,57.35551,-111.266,0,-111.266,57.3555,2021-06-30 2:00,2021,181,2,2,-111.266,57.356,4,EAST
Bayne-OSM-YERA-2021,BU,Y-1-207-E,2021-06-15,2:00:00,54.62329,-110.7555,0,-110.7555,54.6233,2021-06-15 2:00,2021,166,2,2,-110.756,54.623,4,UNMINEABLE
Bayne-OSM-YERA-2021,BU,Y-23-282-A,2021-06-25,1:00:00,57.35653,-111.2503,0,-111.2503,57.3565,2021-06-25 1:00,2021,176,1,1,-111.25,57.357,4,EAST
Bayne-OSM-YERA-2021,BU,Y-23-266-C,2021-06-05,1:00:00,57.37058,-111.2951,0,-111.2951,57.3706,2021-06-05 1:00,2021,156,1,1,-111.295,57.371,4,EAST
Bayne-OSM-YERA-2021,BU,Y-5-218-SE,2021-06-23,0:40:00,54.436,-110.1057,0,-110.1057,54.436,2021-06-23 0:40,2021,174,0,0.6666667,-110.106,54.436,4,UNMINEABLE
Bayne-OSM-YERA-2021,BU,Y-21-464-D,2021-07-03,0:20:00,56.0275,-110.8628,0,-110.8628,56.0275,2021-07-03 0:20,2021,184,0,0.3333333,-110.863,56.028,4,UNMINEABLE
Bayne-OSM-YERA-2021,BU,Y-1-207-C,2021-06-18,0:20:00,54.62076,-110.774,0,-110.774,54.6208,2021-06-18 0:20,2021,169,0,0.3333333,-110.774,54.621,4,UNMINEABLE
Bayne-OSM-YERA-2021,BU,RS-26-Q,2021-06-26,0:00:00,57.45681,-111.1946,1,-111.1946,57.4568,2021-06-26 0:00,2021,177,0,0,-111.195,57.457,4,EAST
Bayne-OSM-YERA-2021,BU,Y-1-207-C,2021-06-17,0:00:00,54.62076,-110.774,0,-110.774,54.6208,2021-06-17 0:00,2021,168,0,0,-110.774,54.621,4,UNMINEABLE
Bayne-OSM-YERA-2021,BU,Y-5-218-SE,2021-06-22,2:20:00,54.436,-110.1057,0,-110.1057,54.436,2021-06-22 2:20,2021,173,2,2.333333,-110.106,54.436,4,UNMINEABLE
Bayne-OSM-YERA-2021,BU,Y-23-265-B,2021-06-05,0:00:00,57.37198,-111.2277,0,-111.2277,57.372,2021-06-05 0:00,2021,156,0,0,-111.228,57.372,4,EAST
Bayne-OSM-YERA-2021,BU,Y-1-207-A,2021-06-23,0:00:00,54.61274,-110.7837,1,-110.7837,54.6127,2021-06-23 0:00,2021,174,0,0,-110.784,54.613,4,UNMINEABLE
Bayne-OSM-YERA-2021,BU,Y-21-464-D,2021-07-02,1:00:00,56.0275,-110.8628,1,-110.8628,56.0275,2021-07-02 1:00,2021,183,1,1,-110.863,56.028,4,UNMINEABLE
Bayne-OSM-YERA-2021,BU,Y-21-464-C,2021-07-02,0:40:00,56.02224,-110.8628,1,-110.8628,56.0222,2021-07-02 0:40,2021,183,0,0.6666667,-110.863,56.022,4,UNMINEABLE
Bayne-OSM-YERA-2021,BU,Y-5-218-SE,2021-06-23,1:40:00,54.436,-110.1057,0,-110.1057,54.436,2021-06-23 1:40,2021,174,1,1.666667,-110.106,54.436,4,UNMINEABLE
Bayne-OSM-YERA-2021,BU,Y-21-464-E,2021-07-04,2:40:00,56.01523,-110.8665,0,-110.8665,56.0152,2021-07-04 2:40,2021,185,2,2.666667,-110.867,56.015,4,UNMINEABLE
Bayne-OSM-YERA-2021,BU,Y-23-265-B,2021-07-05,0:00:00,57.37198,-111.2277,0,-111.2277,57.372,2021-07-05 0:00,2021,186,0,0,-111.228,57.372,4,EAST
Bayne-OSM-YERA-2021,BU,Y-23-265-A,2021-07-01,1:00:00,57.37137,-111.2393,0,-111.2393,57.3714,2021-07-01 1:00,2021,182,1,1,-111.239,57.371,4,EAST
Bayne-OSM-YERA-2021,BU,Y-19-381-NE,2021-07-09,2:00:00,56.01457,-110.8279,0,-110.8279,56.0146,2021-07-09 2:00,2021,190,2,2,-110.828,56.015,5,UNMINEABLE
Bayne-OSM-YERA-2021,BU,Y-24-243-D,2021-06-21,0:00:00,57.46022,-111.415,0,-111.415,57.4602,2021-06-21 0:00,2021,172,0,0,-111.415,57.46,5,UNMINEABLE
Bayne-OSM-YERA-2021,BU,Y-21-281-CT,2021-07-01,1:20:00,56.00852,-110.8178,0,-110.8178,56.0085,2021-07-01 1:20,2021,182,1,1.333333,-110.818,56.009,5,UNMINEABLE
Bayne-OSM-YERA-2021,BU,Y-21-281-CT,2021-06-30,0:40:00,56.00852,-110.8178,0,-110.8178,56.0085,2021-06-30 0:40,2021,181,0,0.6666667,-110.818,56.009,5,UNMINEABLE
Bayne-OSM-YERA-2021,BU,Y-24-235-A,2021-06-10,0:00:00,57.43014,-111.5156,0,-111.5156,57.4301,2021-06-10 0:00,2021,161,0,0,-111.516,57.43,5,WEST
Bayne-OSM-YERA-2021,BU,Y-19-381-NE,2021-07-08,2:40:00,56.01457,-110.8279,1,-110.8279,56.0146,2021-07-08 2:40,2021,189,2,2.666667,-110.828,56.015,5,UNMINEABLE
Bayne-OSM-YERA-2021,BU,Y-24-294-SW2,2021-06-18,0:00:00,57.43241,-111.523,0,-111.523,57.4324,2021-06-18 0:00,2021,169,0,0,-111.523,57.432,5,WEST
Bayne-OSM-YERA-2021,BU,Y-24-294-SW2,2021-07-02,1:00:00,57.43241,-111.523,0,-111.523,57.4324,2021-07-02 1:00,2021,183,1,1,-111.523,57.432,5,WEST
Bayne-OSM-YERA-2021,BU,Y-19-381-NE,2021-07-09,0:00:00,56.01457,-110.8279,1,-110.8279,56.0146,2021-07-09 0:00,2021,190,0,0,-110.828,56.015,5,UNMINEABLE
Bayne-OSM-YERA-2021,BU,Y-21-281-CT,2021-06-30,1:20:00,56.00852,-110.8178,0,-110.8178,56.0085,2021-06-30 1:20,2021,181,1,1.333333,-110.818,56.009,5,UNMINEABLE
Bayne-OSM-YERA-2021,BU,Y-24-243-D,2021-06-06,1:00:00,57.46022,-111.415,0,-111.415,57.4602,2021-06-06 1:00,2021,157,1,1,-111.415,57.46,5,UNMINEABLE
Bayne-OSM-YERA-2021,BU,Y-24-294-SW2,2021-07-05,1:00:00,57.43241,-111.523,0,-111.523,57.4324,2021-07-05 1:00,2021,186,1,1,-111.523,57.432,5,WEST
Bayne-OSM-YERA-2021,BU,Y-24-294-SW2,2021-07-04,0:00:00,57.43241,-111.523,0,-111.523,57.4324,2021-07-04 0:00,2021,185,0,0,-111.523,57.432,5,WEST
Bayne-OSM-YERA-2021,BU,Y-24-235-A,2021-06-28,0:00:00,57.43014,-111.5156,0,-111.5156,57.4301,2021-06-28 0:00,2021,179,0,0,-111.516,57.43,5,WEST
Bayne-OSM-YERA-2021,BU,Y-24-243-D,2021-07-03,1:00:00,57.46022,-111.415,0,-111.415,57.4602,2021-07-03 1:00,2021,184,1,1,-111.415,57.46,5,UNMINEABLE
Bayne-OSM-YERA-2021,BU,Y-21-281-CT,2021-07-02,0:20:00,56.00852,-110.8178,0,-110.8178,56.0085,2021-07-02 0:20,2021,183,0,0.3333333,-110.818,56.009,5,UNMINEABLE
Bayne-OSM-YERA-2021,BU,Y-24-235-A,2021-06-03,1:00:00,57.43014,-111.5156,0,-111.5156,57.4301,2021-06-03 1:00,2021,154,1,1,-111.516,57.43,5,WEST
Bayne-OSM-YERA-2021,BU,Y-19-381-NE,2021-07-07,2:40:00,56.01457,-110.8279,1,-110.8279,56.0146,2021-07-07 2:40,2021,188,2,2.666667,-110.828,56.015,5,UNMINEABLE
